"symbol","GSM726084","GSM726085","GSM726086","GSM726088","GSM726089","GSM726090","GSM726097","GSM726099","GSM726100","GSM726102","GSM726103","GSM726104","GSM726105","GSM726109","GSM726110","GSM726112","GSM726113","GSM726116","GSM726117","GSM726121","GSM726124","GSM726125","GSM726130","GSM726131","GSM726132","GSM726133","GSM726134","GSM726136","GSM726137","GSM726139","GSM726140","GSM726144"
"A3GALT2",-0.283766657955905,0.949417428980116,0.697568170629618,-0.82157427776809,0.608784230701667,-0.665390560888415,0.884879533195274,-0.246882300441618,-0.7573603656866,-0.329974333145781,1.79259146858048,0.633742044216242,0.25557065590192,-1.96676041570195,-0.585224368592722,-1.10022928022489,-0.225848012865824,1.14524698294871,0.462135237761267,0.42555423447364,0.566177290429794,1.53794314149451,-0.254464642318705,-1.16952964273824,-1.00389852987558,-1.37257234434699,0.433201223678416,-1.47352160070564,-0.436955509561168,1.85518775576555,1.43568342187588,-1.01806047558149
"A4GALT",-0.558525948361463,-0.101995755434597,-0.996848744633168,-1.31013396367502,-0.387039536141563,-1.01244532871954,-0.221724437857031,-0.165538359098151,0.259709652734705,-0.813709934042768,-0.79152744799169,0.781705036294104,-0.77559455573626,-0.594109245579003,-0.669801398146272,-0.785976110911039,-0.401175001977375,1.24505271781548,-1.19461961932641,1.1332514435276,-0.814302466623124,-1.02875149742935,-0.319206567480246,-0.904283349214455,-0.773730401884229,1.58657151185083,-0.262722235305206,-0.709958424526627,-0.628587090418929,-0.6026574512255,0.972668253505084,-0.698158906574322
"A4GNT",-0.783638732333356,0.66690586713617,0.0238115233226509,0.124128613249807,0.300766486966265,1.24860891173121,-0.419528467530379,-1.59881657070736,0.553147447310727,1.04037477729462,0.570821053374934,-0.0390051758163962,-0.148725480083436,0.942636400147825,0.624627684598362,-0.639235962847217,0.199625354024256,0.543897359025921,-0.888472738464999,-0.000457941018362116,0.0791715272601672,-0.460812474501019,-0.478799901631038,-0.994073935969138,-1.27905729087503,1.09574121484444,0.255930615774026,-0.54032308990179,0.628023253264702,-0.0492325987420374,2.39631081008628,-0.0728644529071519
"AAA1",-0.371620304911697,-0.149912250740983,0.591028319609263,2.3165818896805,-0.681085625257941,-0.376288077749046,-0.905554204202853,0.305860157238658,-0.270838377004721,-0.269497424777251,1.28554253831445,-0.656115423773555,0.235687448408671,0.0957280622935315,-0.728544605974477,0.312250512229625,-0.488095226267962,0.126591417206595,4.77076292021374,0.516818430053459,-1.29121389127528,1.31641818356246,0.714868470298437,0.499078577693673,0.0416338654968082,-1.89247950194431,-0.149570991870793,-0.448697270020703,1.10252422279339,1.26214814740999,-1.0098103149756,-0.0638661390910237
"AAAS",0.563456396145416,-1.73266394056795,-1.18226087067053,-1.16191064129293,0.536962660630133,1.33177724479335,-0.488178898997953,2.13264862695689,1.02698103081724,-1.01260075890318,-0.910296830830033,0.612972001684363,0.299125318303538,1.52149416955585,-0.469459234733604,1.03892784349583,0.474931244112628,-0.214411055859743,0.939173716906731,-0.265750021911774,-0.415030657523584,0.697478155044995,0.239310710876069,1.66996039125524,-0.241168321308495,-0.219579481617315,-1.01726196913425,-0.190746341875101,-0.116644307255417,-1.65296126245999,-0.0577054385675272,1.85012332373302
"AACS",1.50722041010083,0.362085798917061,0.305283939409817,1.82941351961231,-0.975465371507027,-0.545481870686426,0.228209111478179,-0.848338207374099,-0.86285029619441,0.303657072567416,2.57955571270026,1.87924797265045,-0.865051395974119,-0.652203906209061,-0.266995624120203,0.0611530993533178,2.49754627976818,1.76313991156234,1.6793640254207,-1.61357173216317,-0.124891444400274,-0.388007032824479,-0.327571021783769,0.496841258811309,0.581886882350128,-0.0762645087806881,-0.36931785181723,0.471610277433465,0.718293983320508,-0.400827877733809,-1.09567464422384,1.35677824014633
"AACSL",0.0679537004491914,1.61978994014843,-0.414558655626527,-0.888084444984392,-1.190936363526,0.24298654506972,-0.185655360962644,-0.0359164653943825,-1.4938692447876,2.69116303231762,0.150888271604951,-0.550255382845798,-0.791095258610794,-0.0395358570918834,-0.151421095085832,-0.414846254759024,-1.26933536729617,-0.194548827811562,0.726511404564635,1.44349048628076,-0.329839734841144,-1.08230041645626,0.0974202590291528,-0.0884347315475723,-1.62015407758443,-0.47251814405522,0.420267472293194,-0.290109629518602,0.485835298040967,-0.130731930979468,0.22199126638754,0.221575312549574
"AADAC",1.28929379622371,-1.63601070272858,1.29734111473685,-1.21912602912273,-0.139602385057209,-0.573441000765589,-1.44584613799472,0.622043281620234,0.777195267339698,-1.36799205556796,0.13077495180396,0.834023754189477,0.0207533638852993,0.0657672915723665,0.515189666335782,-0.786241080248778,-1.42433350792477,-0.588877455129915,-0.412941106501688,1.04178151639064,-0.271429072442531,-0.774948937623522,-0.687614578341432,2.13176129202792,-0.276051041782116,-0.726370908781345,1.07743232415553,1.43295908868101,-0.18033244652939,-0.0561606579611604,-0.129579412417428,-0.919070791480724
"AADACL1",1.31916610702801,-0.903864792081833,0.82453412436246,0.759953445303991,-0.575771548379133,-0.900205334226057,-0.0209985547570899,-0.514640712698615,-1.25209485692655,-0.509236018778562,1.30511585596648,1.59421618446629,-0.614241957767344,-1.18533310669555,-0.0939616106595237,-0.36424914835946,-0.150004747751843,0.689792173914999,0.981751264998469,-1.02779474274435,0.167656512047348,-1.0256248576627,-0.0777349413212271,1.63181822447043,1.92589274613753,-1.2350888552595,-0.126818506432255,1.03618744283215,2.1499861889937,-0.748872673913642,-1.17528965358701,1.09549489589272
"AADACL2",0.592770970015258,-1.76902777607442,1.84277021757474,-0.0957724134723762,0.611494921668079,0.761682497883123,-2.02121265021336,0.273407224892731,-0.545581348907116,0.217194210253678,-1.21752904932116,-1.29736753339186,0.0114234758916714,-0.86408709619953,1.6710067929599,-2.08139281523455,-0.0812598138244834,0.193087389955383,1.83859549009228,-0.4493047993115,-1.0370651734659,0.570180047127091,-1.83027087398438,0.51712853699165,2.3343113141076,0.393285444741528,0.529036052351799,-0.371211602197607,0.690754028885281,0.111086883662915,1.64768906937363,-0.766285755707073
"AADACL3",-0.362695321121862,-0.790092320334465,-0.519658791080219,0.295139821238924,0.188703575357766,0.28702927706075,-1.04327005426048,-0.36222280332519,0.279269129445804,-0.154047513328594,-1.0978438014192,-0.384960815632938,1.08546860160485,0.859134226857865,1.8687127085048,0.0505581657169611,-0.324824143288007,-0.575940006612219,-0.787993343787609,0.384053629327345,-1.23463405086448,1.4682996633571,-0.513617430817514,1.63923134032548,-2.19156058458132,1.19936836963681,-0.809270644636289,0.972751964324985,-0.979511031026787,-1.12665784480748,-1.63912782192292,1.53139515011759
"AADACL4",-0.630145305310484,1.33997026944248,0.68128553065391,-0.546689857830159,0.878437170768016,-0.806308774821066,-1.28393143166024,-0.0280169208156559,0.174128861287494,0.177996873477083,0.157121902377167,-0.168534220388492,-0.643654364621202,0.644282665538875,-0.0359086381849424,0.371537964763336,1.00563867996658,-1.48974973844601,-0.0933376156583097,-0.512577982260048,0.566353122576869,-0.977813137061713,-0.564749882199842,-1.87597477105808,-2.06058116789737,-0.704482528407911,0.293031458081378,-0.901347457587917,0.23337690936429,-0.21671866781369,3.46975200586329,0.510105110279781
"AADAT",-0.630017564903003,0.0500589830544355,-0.411821685372098,-0.986818096828776,0.938212170779507,-0.0296485870123188,-0.383913239751994,0.369352312408695,0.268934639811468,-1.11436307237,-0.728954870163375,-0.740245094518051,0.978995336389801,0.635167000929154,1.01974509443754,0.201104452550244,1.06015255229819,-1.94627703563438,0.304446160898373,0.414708299703999,1.19952645137969,0.727508406156863,0.304348958276895,-0.919494025310357,0.326065720526818,0.770548027008344,-0.0285796793780153,-0.887206477334866,-0.66526592049448,0.273127921078102,0.591794529114585,-0.887316638087746
"AAK1",1.32038798011462,-1.00306200207287,0.671820859530607,0.551575264506066,-0.557843930049792,-0.664510510953868,-0.12911338031372,-0.608920409295592,-0.977043809155727,-0.369016660809861,1.28281006499088,1.47873812167106,-0.537138825611547,-1.13179840827728,0.215034471846106,0.336508233019663,-0.0550278419398727,0.969239446075882,0.41388907574308,-1.14696405875081,-0.147964818252551,-0.423487401770962,-0.35200441149502,2.48472360841961,2.61159490874287,-0.964974877919133,-0.00412205510291091,1.01153305162838,2.02089096276115,-0.793020524817922,-1.13337447834886,0.376732297217216
"AAMP",-0.1856029652951,2.92852559380581,1.73157463080198,1.26660376261798,-1.05647873990072,0.681204163558794,-1.51152862984141,-1.25985802540424,-1.15362890224121,0.395250383448419,-0.310850213645376,0.0939429333309543,0.335783606007976,1.38575905620985,-0.439281222580627,-1.07741735330492,1.16922777371266,-0.166371711640188,0.717321868251606,-0.831480628552158,-0.356926728542182,-0.500304126881705,-0.677217230382853,-0.187230673051438,1.36024691008911,0.998928196494079,-0.335194224953877,-0.0740860985840137,-0.482717236573428,-0.346937697188841,0.0221258401441162,-0.898458766604113
"AANAT",-0.551563260193374,-0.309540224373772,0.0740061880631331,0.187867646105861,-0.28361523089238,0.510583141591357,-0.818468109621629,-0.453577546386434,-0.967432702144173,1.40745057804369,0.421438132156136,-0.0548169054906678,-0.598292899761505,-1.4352556515005,-0.788050123961571,1.09657574647746,-0.969138471411467,-1.35239454696651,1.46172325987485,-0.252786684090565,0.1770286674351,0.439394059350258,-0.143205516448054,-0.722457845281784,-0.0827481905456054,1.41907435028713,-0.504446783644487,-0.0457666574494938,-0.458385917229596,-0.630128158294364,1.73570921712364,1.2736570392139
"AARS",1.03583895886955,1.01030519639813,-1.375072119678,-0.218664341252491,0.040514584540825,-1.00756616098169,-0.113198489452475,0.617518955619128,-0.56888282711241,-0.170600262356881,1.00022220914992,-0.450338394212495,-0.868107444551224,-0.58333284963,0.768580260552522,0.43205392666726,-0.0730785449006429,1.50032643517869,2.70257182065782,-2.28319857373663,-0.972251375419918,-0.504131769343464,-0.521695074288988,-0.58333284963,0.627981848322265,-1.69489649733157,0.226426704756988,-0.0144096736885632,0.768580260552522,-0.75306958129155,-1.33196946463338,0.880294007937745
"AARS2",-0.00239505844975054,0.431671513986219,-1.68867667433901,0.518008236965223,-0.26216320935487,-1.19288723132744,1.10646671024671,1.33217285277806,0.184000854178149,1.3818789663346,0.58733669774267,0.596456455811853,0.602311766667052,2.10736782050396,0.0665961443814408,0.306814661787856,0.246271392229167,1.05909012569323,-0.326045509301201,0.221753951311405,-0.793554205749533,-0.227130881085701,0.779986571525025,-1.33759169603913,-0.965628884689118,-1.6302247615767,0.131695453621859,0.226799533445134,0.513914718101785,-0.251576888266055,0.452106262979524,1.28464698157794
"AARSD1",0.412664951596123,-0.508359222553228,1.20865706695728,2.52931025733507,-0.243544952047435,-0.428550582511118,0.933296646839256,0.340645102531335,-0.8385724467105,-0.495515956697074,-0.495515956697074,0.913465694034588,-0.178755544691592,-0.947202268536916,0.531458194342875,1.14595475987764,0.57105013796033,1.94150619953697,1.40294292591687,-1.47571655140488,0.422036731014345,-0.102129154234019,0.239655082832271,1.72608621400088,1.44856371123112,-1.33597540437645,-0.386222767372737,1.47652688831686,0.432894174509946,-0.422874749347248,-0.527377218997317,2.03613335553378
"AASDH",0.0920473128718904,-1.78024529413306,0.256069544051143,0.273475205648359,0.883194668954825,0.71986156454765,-0.717545901758838,-0.168439582404842,-0.152886941748469,-0.519175362557399,-1.43868178285286,-0.759908053875493,1.26097496161298,-0.722762145677847,0.272125984368028,-0.877060682228697,-2.38470064623847,-0.867401381401143,0.378993386472397,-0.30315184072696,0.494599336699946,-0.692730013983758,1.21492020514852,0.193451578468575,1.06292051305649,-1.41914046718173,0.671090790366731,0.474085215482802,0.000509245677009361,0.336569981971673,-1.13842096627351,-0.0781560520612425
"AASDHPPT",1.02263167906723,-1.10659995826786,1.20446729460639,1.41444433607149,-0.14662843914672,-0.31391875288408,-0.0642847898058916,-0.0971117759442126,-1.20050227690593,-0.729425129459699,0.538097850309751,1.71496842187361,-0.042391857811099,-1.03891868624401,0.316650912787714,-0.462511865990674,-1.38416529932051,1.59709016182968,1.75023602444888,-1.03974622884221,1.06367256638189,-0.35680779120577,-0.176950394953378,2.05980911744931,1.98023538918866,-0.682301686287381,0.797743685578038,0.725009588682446,0.791284955105548,-0.154276760157603,-1.30027281103693,0.755740930965902
"AASS",-0.0690630357016183,-0.934433893798143,0.363293711079049,-0.44921338592737,2.46496105601224,1.41104320003243,0.187627285690871,-0.379029346656453,-0.380730669206834,-0.725325477090816,-0.15504636751223,-1.56028084179573,1.32156608468234,-0.067484234792171,-0.95958838122515,-1.53679387297401,1.87129000020428,-1.53088088799451,0.478849238450424,0.575472639795756,0.172289720332614,1.16755172399743,0.142814588548076,0.00348782376049126,0.0819032385840509,0.896805839897757,1.63679782135532,0.200228610313426,-0.345777936121888,0.386460498700149,-0.190774550150476,-1.24311810721216
"AATF",-1.08836682408197,1.5974859247265,-1.41821035528576,-1.15901836931619,-1.103361757125,1.21440564864614,-0.389386380249827,0.153146619434934,0.635036701640319,1.05156524191261,0.0457431096463514,-0.376913370151682,-0.864416519047816,0.604842317567535,-1.34759886431854,0.518829548838384,1.43517263353553,-0.259976796841011,-1.32893054239578,0.344423055034945,-1.36947822535742,0.101886821553701,-0.709916706193291,-1.22503280150551,-1.25422969197576,0.205754421302177,-0.801877440157481,-1.02616437438911,-1.08430770373246,0.413143543896911,1.74307591050083,-0.892790548617739
"AATK",-0.165857705224448,1.0037186729148,0.0246815329144855,0.285210710585998,0.301436976901344,2.07939299092942,-0.466427271515369,0.785917190921022,-0.175238324788977,-0.514173607490892,-0.205634514058441,0.203647962509281,0.0813681335522586,0.26057373871184,-0.0262549903139724,1.41892268638526,1.23856979078823,-0.108142076175489,1.57517564956856,1.37256253808908,-0.523147889394136,2.31849328712769,-0.648141841761745,0.149668686415338,-0.769090832641067,3.73225418631632,0.217288310324782,0.182080638882827,0.524575097400992,0.0718100184384473,-0.0772125240565187,-0.63263169907271
"ABAT",-0.444414509455181,0.200216368039341,-0.363042396337008,0.45060203253917,0.720873641578662,-0.88083172910759,-1.32200496708048,0.175987293073591,-0.343796486087538,-0.0981532239000027,-0.219306981451673,0.07128347615485,0.726297390472012,-0.875049352618722,0.0122959368628573,-1.21349217991052,-0.957671275103622,1.48953792571186,3.89480509672575,0.714011316269022,1.75814920450743,-0.997058720418605,0.305979490804102,-0.89586060579423,-0.34278855739739,-1.10384988925601,0.588893757306412,1.01836747625327,0.0808901827827798,-0.179889193783141,-1.14960871392438,-0.734595591210042
"ABCA1",-1.07402120234679,0.783043979607856,-1.01920047579369,-1.21538495784214,-0.414890852876986,-0.294062426907832,-0.20539773341212,0.0294096980944007,0.845401354083618,0.831707955741076,-0.278891650063114,-1.06866404190913,-0.909677059610874,0.468100946752985,-0.307683583364102,-0.703133469195191,-0.403807971440904,-0.935384075370213,-1.42666649460152,0.670825060447667,-0.580523117384138,-0.52036684565603,0.440723944293078,-1.0817751258336,-1.35234420247969,0.0502199134776387,-0.801261346140907,-0.72733557264079,-0.666583144426538,0.0960559590215011,0.578998478081179,-0.827271535119041
"ABCA10",-0.139208101414868,-0.0615657642537161,0.255574319297892,0.599766949584547,-0.209439250607886,-0.660684675511675,0.34726924492306,-0.309799898223888,-0.114922079041696,-0.954870602299491,-1.03002348989017,-1.36403665304357,-0.64041658895026,-2.07711187892339,-0.308468400860156,0.146475668330444,-1.00661336234323,-0.0979300673675106,2.27497775831142,0.287888976140258,2.47417014644996,0.0231767173016794,0.5437244819268,0.439288470965549,1.79433082281791,-0.834522091789555,-0.700900057823692,0.422898281655521,-0.858212394155068,-0.131160205443569,-0.126904679792442,-0.355152683126278
"ABCA11",1.58644031321758,-0.548593639867429,1.15880634293287,2.51677902984172,-0.0537762789496618,0.484835727612307,0.5749488074635,-0.447691474470976,-0.535765324628465,-1.22369458119388,-0.297311080378136,-1.06109048254938,0.513583425691549,-0.454392888348374,-0.249544281787132,-0.268748252094267,-0.793896650213945,-0.00334093813961703,2.53170124640516,-0.223382078170383,0.238679459116345,-1.29941702095318,-1.94012418544423,2.30217680514157,0.952850040436717,1.55792301954053,0.305717042502201,0.759939885320061,-0.000821633978612093,-0.0532360612616522,0.989203638082184,-0.477561556782371
"ABCA12",-0.328396681341547,2.79092182541598,1.87137206928216,-0.0140523435033128,-0.499713743489846,-2.04624741930989,-0.599134293783192,0.896667868211553,-0.163370360933518,1.09998518060431,0.214474610446477,-0.904038541366333,0.0335138454142255,0.120282696720476,0.0770936404697818,0.375634869999486,0.532405755447601,0.386291547768704,0.835809859222263,-0.202370163443088,0.05773852424766,-1.66683011830276,-0.507262264196066,-0.291474143098367,-0.574970312080092,0.661599716647838,0.856148922161531,0.865137358471952,-0.859846407038149,0.133104578844821,-1.11256776941055,0.388886613347137
"ABCA13",-0.237797481901092,0.161757709533885,0.138020689769024,-0.675292181762155,-0.928945138350611,1.65675823610208,-0.0850438463419362,-0.663201251497481,0.0456388446459998,-0.935811164788969,-0.283660935147062,-0.0163179643916706,0.800300710717134,-1.39025097760059,-1.41908100311664,1.32553100436088,-0.323094092395611,-0.25351052098278,-0.915942991200997,0.133902659498703,-1.0987575164472,-1.14552664383813,-0.10138240857643,0.313519303987341,-0.0599425470827664,0.438085318277897,1.02249067627088,0.879482277948126,-0.382565683082257,-1.6718532586451,0.342606298036823,0.40085502086046
"ABCA2",-0.412452584841563,0.24290485497272,-0.511407051005206,-1.10318090536604,1.00781343126487,1.78501658464218,-0.47160467351737,0.218606601967406,-0.0268602427684559,-1.11216441861377,-0.554010607231838,-1.26224523662893,0.64754039834324,1.30764135719302,0.240626867931739,1.20155860025196,1.86155244982608,-1.19009525273683,-1.14135330714296,2.10483589191698,-0.164832738457784,2.39535883088544,-0.517707006804396,-0.362726100846404,-0.490906341855896,2.96690359323897,-0.385649359380507,0.182514598214436,-0.50831925656849,0.395344891320066,1.24548190165365,-0.933471701353689
"ABCA3",0.171522541530552,-0.502676902984817,-0.342565988889677,-0.30673136703289,-1.0441671968567,-0.0390650884630278,-0.0111369360214219,-0.917088703828271,-1.25113496119075,-0.710475960364411,-0.280099350498727,0.765455029800308,-0.428845905668937,-0.471380772122241,0.121810224064067,2.06372272354158,2.54290030124144,0.670667838350386,-0.489301792484155,0.0831092893376038,-0.814589609267128,0.213090321405622,-0.327812340196621,0.782367020004173,0.609108118828504,-0.192928086762316,-0.373611264033548,2.24639830528441,1.98445129959449,-0.925868661324726,-0.377109869210678,1.7531030861388
"ABCA4",-0.275308052083753,0.753926583122694,-0.274380888986469,-0.291665869097339,0.227564251826693,-0.330066346525243,-0.0887223433512309,-0.245229027005452,-0.3142004364602,-0.281968029082695,-0.334773478059691,-0.160121768230347,-0.296264754050571,-0.242895134813746,-0.211809545248989,-0.210974360777516,0.986154105585245,-0.24767579527111,-0.336901134627152,0.0892094437896259,-0.261831405603494,-0.187485040125343,-0.169972241785653,-0.182483399915858,-0.29349075231237,0.990588917326015,-0.262880130379412,-0.122743997673558,0.407042925530032,-0.372474083221998,0.11750388749532,-0.277398865133245
"ABCA5",0.296918402956179,-0.353348520290884,0.68604979206629,0.130665793791045,-0.535704453479755,-0.493886932897644,0.0669568408055647,-0.238916791768699,-0.636344979611375,-0.94841054887689,-0.269629653667626,0.9790024987452,0.45799740402318,-1.30224509007413,-0.0868607186488379,-0.147016593437131,-1.0045393171879,0.888828878268164,5.01029997408018,-0.701814357984778,0.745065157246763,-0.306433562239773,-1.04650992903074,1.16794723072141,1.59420872077879,-0.459948311514936,-0.536890019288544,0.889087902713357,1.56939680660587,-0.918633674102761,0.0202819462820051,0.682886206723461
"ABCA6",-0.910999931717708,0.0474002049587415,-0.80986648647644,-0.726263148846363,1.91265790138939,-0.466753116765326,-0.354266964599192,0.469307165475719,-0.502158137823053,-0.647935988123706,-0.668752882618096,-0.551633025803211,0.388406326888753,0.0502612181054329,0.447312473322846,0.197428826850009,-0.383047998409112,-0.734987424899541,-0.781523686514632,-0.0172642564233404,-0.503944320899694,0.469863165783614,-0.913309732798007,-0.932969633717677,-0.47211761487541,0.394941608320582,-0.409885352904346,0.070605301432101,-1.11744684727987,-0.898398450438129,-0.659549173443737,-0.91681163507281
"ABCA7",-0.187969401414001,-0.448270056300171,-1.45061418769197,0.32661090621052,0.0225180050973578,-0.270650975495517,0.638960396899197,-0.191608570587916,0.291120158127562,0.137092909379831,0.149676500886294,0.0344940669631755,-0.678625258942166,-0.884010137230914,-0.0626723645603568,2.27929027203806,2.47813506447501,0.780447765545625,1.0226008794883,-0.286176127463772,-0.595846104620136,0.624363500085193,0.187165042133666,-0.81348413447494,1.29889778330924,-0.0529135547127142,-0.128067736518924,1.54434014840901,0.6984223969583,-1.45666841859436,-0.556637090199943,0.910015222979475
"ABCA8",0.000434572767743911,-0.707351867477243,-1.0228749126909,-0.367677398127059,1.16434792171815,1.41996178019711,-0.692824908684166,0.781478683589842,0.327489688969432,0.43221834985035,1.41299173713956,-1.46723397937735,0.323794773011367,0.468909110469711,0.641363966539532,-0.620453293418888,-1.05622264659644,-1.22214872241399,-0.395489803792025,-0.207067556120874,0.484531514219631,3.50185655704842,-0.419004728158579,-0.911040161700317,-1.29255326198353,0.885650058837447,1.37377746875574,-1.1729298584892,-0.891344964492177,0.280239237917284,0.048180425574882,-1.29876679743304
"ABCA9",-0.0400669460724086,0.717085631311413,-1.28247622727274,-0.481994615492844,0.0518107169092812,0.89391990294431,-0.374766514182939,0.82691835829473,0.117517835569509,0.891187570200347,0.352175096278789,-1.67313754630898,0.083217648083484,-0.683121200590446,-0.33361545460246,-0.500206903398625,-1.06954326845558,-1.60022928044803,-0.366059217469941,0.649715356035818,0.326849426866078,2.36129247407748,-0.513262407457706,-1.44936349887446,-0.964555428754351,0.256513040594601,0.290784923574051,-1.00171190837631,0.0198596190544259,0.0451405116785623,3.21141677246929,-0.904560942813882
