"symbol","GSM726083","GSM726087","GSM726091","GSM726092","GSM726093","GSM726094","GSM726095","GSM726096","GSM726098","GSM726101","GSM726106","GSM726107","GSM726108","GSM726111","GSM726114","GSM726115","GSM726118","GSM726119","GSM726120","GSM726122","GSM726123","GSM726126","GSM726127","GSM726128","GSM726129","GSM726135","GSM726138","GSM726141","GSM726142","GSM726143","GSM726145"
"A3GALT2",0.0623729722989417,-0.931066601480596,-0.587546272551881,0.193977735872415,-1.39868300353153,0.335557611597557,-0.62173459075654,-0.847526120126829,-0.753144881537667,-0.190252008111411,0.972342708231296,0.156020389995332,0.772897563238071,-0.0128659533699551,-0.161267429529782,0.54808329962383,0.671114838012524,1.11269693222356,0.453726366857112,-2.05949192526308,-0.88096701954668,1.0641291282532,-1.06708602719365,1.15517379145594,0.934476130741014,-1.78458766704796,0.680637150189138,0.301647647157815,-1.1799284193334,2.62630500579589,0.463319145603887
"A4GALT",-0.77559455573626,0.863295626527781,-0.340671173302083,1.80040072709503,-0.744690834398621,-0.273171174696244,-0.331389910429072,-0.332065599070414,-0.416436997919969,1.7162736118361,1.02081259599733,-0.4390953954824,0.0226050515043821,-1.12142827125936,2.94657663231943,1.92503938491295,-0.657142861115993,-0.264559557795111,-0.496964018972301,0.508757962423826,-0.0111430122862172,1.13140334668578,1.48062375844012,1.63996983866597,0.934078581775522,-1.05490911674795,2.18640992346329,1.67423729589737,-0.370073059661653,-0.589076402571092,-0.0879072335146003
"A4GNT",-1.15639896522871,-0.74371292039087,-0.501458388099039,2.62869051452102,-0.389715621712252,-0.0229019422055152,-0.933468226767589,-0.237480013718555,0.0233477963869123,-0.0892420814344818,0.583550492582973,0.162249127898855,-0.738682129540438,3.05447999283016,0.480054731874939,-0.344451530095888,1.0726513958951,-1.84775978573169,0.230838338373454,-2.21630542137898,-1.84157291462206,-0.0735451317923209,0.277660898232981,-0.362838750139355,-0.0723079623376766,-0.452105600702313,0.727362687546207,1.36699500455954,-2.05587572957414,0.706147246126642,-0.13568919744058
"AAA1",-0.574960160757887,-0.17676383462577,0.50272595998026,0.420787488634423,0.541088157576656,-0.134303178206501,-0.8759745856557,-1.32153400250282,-0.124772347296187,-0.890110058947643,1.37229458773597,-0.561590133878664,0.112267752046883,0.114007435486539,-1.02233973372258,-1.05070245107686,0.45967949448695,-0.255825808000995,-0.577953748521532,0.454162489039066,-1.12590084470735,-1.09853379733553,-0.350675794348013,1.20508406267763,1.37723669359557,-0.221910483642591,-0.692498835992546,-0.393481989492727,-0.0794974347480095,-0.221207973382232,-0.549130457082924
"AAAS",-0.318732590009142,0.422784726073955,-0.901310284916095,-1.8182543290846,-0.489965340315028,-1.05159311787212,0.133920751622102,0.281646572256827,1.66887154029109,1.82432222112005,-1.31498834243396,0.577720806083416,0.615532761169583,-0.877052570429234,-1.53493312969822,2.53470836105139,0.550270624241772,0.271104459025423,0.0378202152539348,-0.459374144658459,-0.105729113154722,-1.19244183871286,-0.753222341413257,0.247216485307329,-0.968595970318808,-0.481350839439425,-0.35826440974055,0.276332592260059,-0.273572090298215,-1.05515013230291,0.925585668238782
"AACS",-0.89772805335859,-0.910522272872317,-0.0500960486864471,-0.546751986038439,-0.113913144883744,0.0468553116645249,0.195426801238938,0.810063695810048,-1.17013337203137,-1.28166230688923,0.313370230290786,-1.20960152352905,-0.821204310301607,-0.568709196927649,-0.434177161058925,-1.65698327501508,1.62983230677647,1.29911043265892,-1.32531590716258,-1.29781268287669,0.226631134466828,0.348415272193622,-0.22641793535292,-1.57744606542146,-0.263596576827362,0.262998151728212,0.284096557909307,0.152728230448938,0.198142519563769,-0.43130107627669,-0.193072459050233
"AACSL",0.246329245582772,-0.0291959595523267,-0.760658594363573,-0.470971078590981,-0.281775691043027,0.0195151036540889,-1.27322707054503,1.50860679363413,2.24647883515682,-0.326423369383453,-0.105277900288543,0.173849178011696,-0.499307991874861,-0.19876353505003,1.48955709799114,1.13819045930802,-0.6062339898444,-0.810712772474063,-1.38897351405554,1.73483721516094,2.26111478980473,1.30104106654575,-0.658428748713128,0.911205482652579,0.143703031039241,-0.295941844143144,1.39420899159233,-1.98066505624287,-0.59076316582393,0.598107840781286,-1.64515059389708
"AADAC",1.60574919708731,-1.27738234847294,0.223697310009567,-0.543577217731853,1.99340373279401,0.427741432394386,0.440680032984962,-1.34579481836269,0.928661729460838,0.662395440589932,0.0884518379983731,0.94929671999096,-0.0893035699294548,-0.526041279314882,-0.937153691192206,0.894253399709985,-0.868190421048889,0.43387426708706,1.8816941885579,2.40632208933492,-1.01498701721322,-0.926234542118023,-0.29212578996403,1.2606082699737,-0.454019110690423,-0.261013065584065,-1.10374200823638,-1.62532463124575,-0.648759512188097,0.412734232935885,-0.316262258177808
"AADACL1",-0.00857373302675177,-0.580474871876796,-0.640022346269945,-0.848209909619971,0.195660502865608,1.51686985734866,1.31523909633355,1.36312462925326,-1.07828639810185,-1.40196820314304,-0.829553477639544,-1.18148626969946,-1.14833637729036,0.295876456792303,-0.978827358421684,-1.12429443120521,2.06557715464148,1.66543643436164,-0.907164469676973,-1.01761144945337,0.794878478012719,-0.0686459867350574,-0.134311248844345,-1.02442010029432,-0.443838223516048,0.297292270598146,-0.212104193103882,-0.498912184323467,0.570092803112859,0.774156772446067,0.293098230063431
"AADACL2",0.888273136636166,0.280205655775464,-1.2829780487249,-0.479965328782792,1.23738455462922,-1.37053729626319,-0.188844478579489,0.551640019020474,-0.70036237460171,1.20227125919622,0.019290747850847,-0.510520582255266,1.29045967671183,1.88603071656264,0.44976208104979,0.36215905259272,-0.91055204847071,-0.79132603845078,-0.0374712289573298,0.0957851977047357,-1.04022027049839,1.23138109744096,-0.632124190534463,0.389464657226635,-0.250332631054831,-0.0927885186594905,-0.254632959533811,-0.0203931444414665,-0.867949854730647,-0.238590981822253,-0.594053743159138
"AADACL3",-0.150608193581799,1.61851116802933,-0.285171190006638,0.87280787865849,0.251858369760665,-0.848676373014826,-1.0309008929724,0.815181949388771,-1.03300055960416,0.566033280189199,0.844118931007582,0.690822373972898,1.05563920535026,1.49774882282501,-0.661699872827117,1.12047256388023,-0.34773357427437,-0.925039678191432,0.245155693987699,-1.79504785176584,0.224849239494483,-0.289731112466875,2.37440041212204,-1.42453743912554,-0.446510726354175,0.220179426960971,1.23721614803973,0.187456108068609,-0.202797118331774,-1.48013800883772,-0.112046280410791
"AADACL4",0.44984461667353,1.50839640002718,0.201166112896018,0.0966725114665353,-0.344415756752665,-0.689194398272066,-1.58148325337613,-0.59950457547582,0.398466139566222,-0.0438724503615419,3.31716310161771,1.12435799139135,-0.444751796336337,0.0570324429313506,0.539846249074681,-1.15297872150368,0.835408454129451,0.0948025578609263,0.342339890979014,-0.00241961755329986,1.99098651050021,-0.769481504321831,0.145609028093829,0.0170071510699779,-0.288405655572805,-0.769057115364921,-0.0359086381849424,0.239091165278891,-1.34520214785816,-0.0211098469681079,-0.232900908071977
"AADAT",0.581935204436533,-0.159178104344896,0.788797268284686,0.324991600718981,1.99472564032648,-0.703469926555041,-0.857465349344245,0.307463349054884,5.11339084594413,-0.181045452725046,0.224467767676867,-0.00264189220267851,-0.0119394986483495,0.19635876022975,-0.222624360983915,-0.749179334535354,-1.30318995108994,-0.45849050951121,-0.248486655462646,-0.598780410020521,-1.67561750576489,-0.926737874142894,-0.870869750551245,-0.778558860788816,0.106029289817377,1.05021019243623,-0.948579966579792,0.621937886410581,-0.181467808979927,-0.384416018065735,-0.121443604682565
"AAK1",-0.39862763276357,-0.256934632048629,-0.523953929467918,-1.24716942008988,-0.377906256435221,1.10881464093875,1.64494780000203,2.55883017816065,-0.814786261025499,-0.937690400134443,-0.754731124361423,-0.913716292427311,-1.01618439360494,-0.220308893333952,-0.920181241171827,-0.873082192711844,1.72573061267802,0.774526366687535,-0.828985587656478,-0.845615427249194,0.632401296299421,-0.593442963456994,-0.18393331847303,-0.733165460418859,-0.472142818235379,0.374825287763981,-0.776702369569649,-0.556446090327205,0.916939931209371,0.0965749661476084,-0.333974316253032
"AAMP",-1.59687025547651,1.8434603555086,0.367178358879558,1.57460666347143,0.565729420669213,1.7220676250104,-0.765065188408985,-1.14902808712379,0.62699266180684,-1.94290672545859,-0.462344462609779,-0.0927421879853352,1.54245056552609,-0.822206855744049,-0.144181194607928,0.810958806691202,1.07186874779138,-0.126433184920404,0.10439547098067,1.39664365104105,-1.20932717574623,-0.209708608052582,-0.310850213645376,-0.322814888664026,-0.384555301439337,-0.49032393430524,-0.999366297501807,-0.258030861095905,0.254527024212299,-0.261272558157359,-1.56777491395044
"AANAT",0.533535343628467,-0.0895135432383266,0.123133438887751,2.66984541424574,-0.117149604359728,1.43274521157404,-1.84086531057713,0.664735022264917,-0.462907227816135,-1.2351016326907,0.415510438247042,-0.417990077896308,-1.82702223126225,2.11552784789013,-0.614068400179776,-0.513521815521205,0.418192049252754,-0.733467361838634,0.986899765849465,0.224397646301714,0.312659702838114,-0.0633022772846752,0.139777663285478,-1.77950313415914,2.56310578480651,-1.66957538322544,-0.441087504146691,0.555093787807485,0.502227133750186,-0.834969786878614,0.200222440410434
"AARS",-0.955749846751807,0.365939359516709,-1.73684217593961,-1.05181072074755,-0.56888282711241,0.167969071032916,0.318115340541883,0.781518267875835,-0.170600262356881,1.19788909029772,-0.450338394212495,-0.619138468181363,-0.0604373568595652,-0.729724290197039,1.01030519639813,2.70257182065782,-0.244884160125913,0.694122223320583,0.125747234905075,0.184995286286739,0.510378258694543,-0.531615021118225,-0.980961847032347,1.48748357236811,1.09184742009848,-0.21067683051435,-0.980961847032347,0.149618306158674,1.65934740706884,-1.53498612366723,0.856343440916079
"AARS2",-0.504630388154111,-0.328150824427908,0.859502322946175,-3.48097867458662,-1.21427343367347,-0.966756032795651,-1.52604110004881,-0.576667589066437,-0.316125207363785,0.157424557731839,0.765301861856216,-0.321626934451738,0.544420945581494,-1.4523161381445,-0.318549410730277,2.6451270419581,-0.12314113003496,0.42240500999208,0.703377824348363,0.972905132640091,1.04716256220049,-0.750875843849455,0.0134721165628319,0.755174225240313,-0.702737878872017,-1.15227752213269,-0.358655638390583,0.141367480615521,-0.804778933686367,-0.576667589066437,0.988136516111914
"AARSD1",-0.0590913889690092,-0.732369021770355,-0.198151757245478,-1.2169930436493,0.792807310881906,-0.437775141099686,0.991006440435851,-0.179774655038543,-0.47753214391765,-0.509049352410097,-0.865146785245786,-0.630798901222297,-0.762296086494481,0.423193405636672,-0.939042773454985,-0.985744619625941,0.792807310881906,0.741550343829338,-1.64866457019472,-1.97910997941183,-0.773725438136461,-1.43379561594941,-0.48867638515423,-1.52262923768052,-1.0745314442094,0.0579380719721976,-0.770355117552043,0.0214876692875211,0.971927031380261,1.21320445170943,0.352796104227213
"AASDH",0.411994539029102,0.128172047891832,0.727773470641272,-2.22862915068217,0.0472567931507736,0.301889748886139,0.386070188036031,-0.809474103855839,0.77911621127667,1.80255216182635,-0.758433659794939,1.36707788338993,0.193773113037502,-0.225001396781043,-1.07681477957936,1.4265697692552,-1.03943248913168,-0.819162676635669,0.797796288886207,1.52510540749765,0.243598872946527,-0.396821398906939,-0.0259064187062439,3.22589310232236,0.589709236721626,0.568083298146208,-1.77109433056803,0.0821766652531854,-0.234072392788009,0.945827352906437,-0.730075733965773
"AASDHPPT",0.523987779664169,-0.513969869137677,-1.07182969391221,-1.61944202209444,0.631223474489875,1.63699378270442,1.54505766317347,1.14671842547899,-1.13612843156165,-0.518308174830526,-1.52207446164631,-0.691676662351267,-1.14633387034932,0.30790873840226,-1.10561371449006,-0.505973812110374,1.12001251053081,0.630633704925249,-0.637847585983277,-0.269819023403641,-0.0127459096226594,-0.860963551528163,-0.94941420303911,-0.163226717584044,-0.847587536355784,0.963060187535596,-1.43299946719766,-0.976653982185652,0.281666264314485,0.0316051686680289,-0.271527420586144
"AASS",0.146102326382912,0.450148622082346,-0.0699223319437584,-1.87884319381708,-0.326418890582158,-0.378064284193985,0.479848745890942,-0.905694754301568,3.07821752212233,1.25641793072365,0.414765690515799,-0.699496656733249,-0.411733975057965,0.217292329814445,-0.928177496499369,-0.078597664991271,-1.10115919574099,-0.252792259735781,0.756527767443654,-0.184635967961198,-0.991016099391996,-1.5432175018537,-1.63905084695072,0.915298695982415,-0.242070909752702,0.322661687482763,-0.595333988778383,-0.59658690034178,0.950155632596419,-0.565940190158729,1.56641406447154
"AATF",-0.440832104926298,-0.0758319221298287,0.204527620906452,1.9867105817445,-0.933885585058682,-1.06210565585639,-1.33463602067569,-0.221888281529441,0.736538378207314,1.45776842919086,1.15202773295831,0.173470894555113,0.912816846024474,-1.30899674512475,1.79935870707242,1.79053820806748,-0.376044510746612,-1.04151498290808,0.317638586805251,0.996749259680646,-0.462339322210254,0.854900973365969,0.586462400503401,0.83249682678022,0.936925617793337,-0.712814827755215,1.39078652549897,1.04838980952869,-0.182259596901042,-0.835042404648995,-0.554449665706602
"AATK",-0.491444660371336,0.768114234650141,0.166159058237096,0.606261044012684,0.386871503203672,-0.485856566878508,-0.734704604265113,-1.14845164556097,-0.210057375023624,-0.389744782287409,-1.56430355231901,-0.09193237293493,-0.679428995258489,-0.367796234199218,-0.59090486621783,-1.15761797483327,-0.0835288728462823,0.386804578577193,-1.65906288929419,-1.65149120810269,-0.496095828564656,-1.19006597870404,-1.62765291294104,-1.48891154091495,-0.0525820738715865,-0.0377358950394273,1.99681466900481,-0.170588966267108,-0.0486507746372363,-1.08305091359259,-0.324759125944334
"ABAT",0.1607127886534,-1.24189574263222,0.0849033519985416,0.433528040641442,0.0655107550053309,0.326190289624967,-0.191163372864968,-0.351844291072556,-0.931672029759175,-0.586915613153724,-0.11246203798399,0.640457914949732,0.548101634834044,1.10473076515062,0.154181525540183,1.40896784659493,0.127945750928942,-0.701209492260177,3.82612013119813,-0.505357429681658,-0.556776565848442,-0.258528799769471,-0.461918930939746,-0.825747112663582,-0.0496450015325917,0.320040309725756,-0.917118296688573,-0.527541595639708,-1.29521776842086,0.42009381657115,-0.193247056750723
"ABCA1",-0.704951571227723,1.47845366871964,1.34016649802983,0.978064983381455,-0.560535223759185,-0.454747123726875,-0.998182211820995,-1.27757128535526,0.0146334391410465,0.56698481376825,2.47827793139039,0.542584196423611,2.79049297766589,-0.52036684565603,0.833566574104956,1.25439708375164,-1.30494525235056,-0.967373555947914,0.948056991604754,0.203662312695758,-0.388492530305653,-0.391527228513392,0.457563047201339,2.30334951396697,2.22497570588654,-0.858692021707578,0.92132337003654,0.894265757863537,-0.561650059823491,0.672834780078092,0.105220859298758
"ABCA10",-0.608929474025594,-0.203891100054845,-1.28682079695263,-0.313543321933362,-0.136944536732722,-0.740055181997099,0.0675851212020033,0.486552608615471,-0.115008267312041,0.424804456418288,-0.669427000113106,-0.632067114821341,-0.861742070052263,-0.335384463732646,1.35981473019577,-1.91134918418519,-0.5835146772771,2.22635137854353,-1.18634464796095,0.13231765263963,1.82926000123574,1.73668880502348,-1.13807574829505,1.07583136480418,1.3328201257866,0.895805493938582,-0.046179066887937,0.48234910329894,-0.0192728865262817,2.04738751310458,-0.936617728789587
"ABCA11",1.4659406081752,-1.26442886388705,0.239376931892621,-0.16898715667519,0.712936829490169,-1.45172520757684,1.26645355769373,-0.0186890444933822,1.48251875096494,0.614529160172221,-1.10268832025137,-1.6469809173131,-0.584568356471335,-0.663669817319169,0.105411165931548,-1.61502393695819,0.0829479076207076,-0.473561089685737,-0.0495536236894404,-0.839589995113064,-0.464121423939918,-0.148171816414126,-0.550385324385309,-0.351068667890908,-0.813812994083524,1.20080199532539,0.0416522955790212,-1.48218644737021,0.226802421399189,0.0276752784686371,-0.319030273288091
"ABCA12",0.397174585193805,-0.278755811364302,-0.601791800567807,1.19971156117959,-1.004442380235,-0.409909764183481,0.742673913496616,0.173363402563049,0.10625576924436,1.75154637860974,1.64493060225826,-0.510413377353673,-1.46370310762033,-0.497058519634705,-0.851483119085736,-0.00579925728705575,0.180686929257689,0.555487665599989,0.0492625994343161,-0.0451678248911148,-1.29829196757053,-3.41514087775621,-0.293084451622523,0.166206961625668,-0.718671039625017,-0.408211264654018,1.25212406796166,2.08303276495034,-0.267073337284276,-0.779316941842448,0.119062719775922
"ABCA13",-0.0983568926799812,0.0991308167211042,-0.145864489365455,-1.36241292484573,1.0188853391973,0.43633178944576,1.96121069167975,2.39743917958783,2.46924919652311,0.368640458888114,0.406922715045565,-0.869111321746469,0.531461063477367,3.26421119732464,-0.491329345681884,-2.45858556178012,-0.0491250869583298,-0.225595423458712,0.421767033860333,-0.917473730590523,-1.16214272580103,-0.190833005389418,0.650928249064249,0.0479308393906215,-0.311979360978583,0.314802444876131,-0.948833719610085,0.0670794272729127,-0.332030328800317,-0.0123435327770589,0.0490558652492006
"ABCA2",-0.754820666088773,1.22352243556074,1.40197832017147,-0.961954469062438,-0.254260092184331,-1.09685984140297,-0.72660221413431,-0.947130788297152,0.522239324896901,0.737457568917287,0.110745721211998,1.379949027093,0.478231838998486,-0.985912241822947,-0.504695441048412,-0.488101475662549,-1.11537635323705,0.269766625070422,-0.153362079664482,-0.492128127790999,-0.358428830193216,-1.19115781720559,-0.848238625816396,-1.13400643863275,-0.0932901683892756,-0.365101698431417,0.576658425655775,1.09981106720922,-0.642760528530503,-0.65323525445832,-0.687651271234029
"ABCA3",-0.599373525798111,-0.672740673227623,-0.59608128149189,0.584981886124613,-0.657499200070937,-1.21999580489145,-0.0124858464672153,1.23147552762713,-0.973425245447167,-1.41587382217862,-0.10633831940428,-1.20867107321526,-0.873268859135198,0.748743761981564,0.158328666499781,-1.56603317227909,0.381460040530689,1.93688289887976,-1.36105684146644,-1.40757449787388,1.86203769545209,0.884343089945305,0.0531149053365879,-1.8229946873875,-0.189303377364502,0.833659044061212,0.476148437340009,0.448511547929798,0.165187798192838,0.213090321405622,0.503635264471277
"ABCA4",-0.206042318949744,-0.121238979227479,-0.0780072819616001,-0.0855210724711599,-0.222353737042188,-0.238035824976803,-0.269607325575424,-0.248146002179903,7.36205507201571,-0.337046710030741,-0.179615889711069,0.018556430877972,0.0201769362083533,-0.319506764710698,-0.412454955146881,-0.362180572022638,-0.230532999446252,-0.172296953871543,-0.208421863712525,-0.12687306587161,-0.149881770330747,-0.111052982408085,-0.199852638704579,-0.311148525438391,-0.24261466813157,-0.329238826113907,-0.182410915529316,1.34035643478828,-0.138814611046028,-0.297851467762686,-0.258669386369948
"ABCA5",0.218370688906819,-0.29732541425594,-0.00280091315977469,0.251929181790499,0.223021717405407,0.821938656161685,1.66550611513897,-0.15963430612701,0.396892662618456,-1.396484136552,-0.312367448688373,0.334563397978943,-0.0902567020130702,0.119376733243932,-0.440924926096723,-1.05927759684985,1.26770766893708,-0.68527518774846,-1.02112238926186,-0.552340672973945,-0.156705853245318,-1.7157929845578,-0.775562189388662,-0.268926985385824,-0.126536860608056,0.319994166733566,-1.30053461058323,-1.08606825119984,0.919938519522713,-0.104800557283678,-0.184961624163678
"ABCA6",-0.901202713696199,1.17409690904434,0.616192991549811,-0.422849239963334,-1.02949254920481,0.359283846782505,-0.427374806111328,-0.818406404548125,1.44562442788108,2.10610538618345,-0.736943768287439,1.39176314744008,-0.584275824945995,-0.529431828352222,-0.364131260736527,1.19281320102098,-0.95821949481991,0.123218962329576,0.357908671593377,-0.284988608096484,0.213123110043513,-0.464752027114914,-0.586323118698777,-0.13927274852647,3.29298115525572,0.728264219765607,1.77787472284003,3.71506537589031,0.447626031268978,-0.475793541077027,-0.2867826067876
"ABCA7",-0.558033882746737,0.803055400990968,-0.965633584150158,0.820846610919196,-0.399293220785118,-0.976639337202577,0.397906718407524,2.93663108495583,2.29842120269443,-0.0572611492598704,-0.771519409975239,-1.04669126854216,-1.43516847920298,-0.819928774236492,-0.703870266363203,-0.839126151854201,0.718179215518154,1.67360861737034,-0.765879300907946,-1.62156074754697,-0.306150928200168,-1.23690556617087,-0.0656321057320594,-0.187091813869628,-0.0407414340540386,-0.245103055859453,0.489742935652693,0.406883680378513,-0.556126314563648,-1.54587794692073,-0.760977628921446
"ABCA8",-0.701964884081855,0.16919609453691,0.267315161542452,-0.738590652332329,-0.910987017610211,0.138272920871065,-1.1366576935209,-1.1603654367906,-0.23986354565418,1.89207204171592,-0.644328677219305,0.158565025378365,0.00532553351233337,-0.585717679094417,1.17298326794879,1.67158304084237,-1.04661891886093,-0.166810094304734,0.862447484954264,1.60758323251558,-0.385231456870961,-0.379822466663887,-0.179109012844051,2.18556777364664,0.128660908433212,0.016305397019195,-0.117906273714736,0.809894109012438,-0.587267444166094,-1.15331067533055,-0.7534610485202
"ABCA9",-1.0584240686429,-0.180125722899412,-1.11914393199437,-0.339492285029622,-0.777237684246849,-0.59241742525218,-0.450766317933903,-0.0165753761787777,-0.762055857072372,0.954867668287709,-0.508775978286489,-0.757777981994489,0.864799521428906,-0.104038301923993,3.19562960768534,0.9309926333587,-0.420081588489771,1.21737271420378,0.476649056396978,1.60693203757423,-1.29874824289379,-0.0635524381003185,-0.264155868835246,0.553052642039678,0.177534176196078,-0.179666374405543,1.1743537681721,0.956961246881999,-1.07031974901166,-0.0665055525594738,0.0639821501551944
"ABCB1",-0.904738228534002,0.532128880592597,0.262822000425763,1.68128105935621,-0.679812359986524,-0.898122993435519,-0.97826176246289,-0.351719345072258,-0.753340218249461,-0.532170321479623,1.24489639953273,-0.384079988914233,1.9498941539164,-0.751740342554312,0.397100947869428,-0.165972426891372,-1.1053391269439,-0.773786491844373,-0.678187713785247,-1.18919376265574,-0.731054083126,1.32830632701013,1.72675564797955,0.218140925671846,0.157077058849716,-1.01543088189646,0.950401278601782,0.0161516993868506,-0.758714140225094,-0.617278769184303,-0.0657297021424538
