"symbol","GSM3332695","GSM3332698","GSM3332701","GSM3332702","GSM3332706","GSM3332741","GSM3332754","GSM3332758","GSM3332759","GSM3332797","GSM3332799","GSM3332820","GSM3332822","GSM3332831","GSM3332884","GSM3332886","GSM3332950","GSM3332991","GSM3332997","GSM3333012","GSM3333013","GSM3333077","GSM3333081","GSM3333085"
"A4GNT",0.802635468615492,1.46790123323058,0.795126161848857,0.354208976980869,-0.25719514444054,1.3232052935414,1.68495984657699,1.47502615630453,0.936209776420446,1.18379751883323,-0.469384171960761,1.81331172526555,0.525851298641351,1.49226243146797,-0.574790780827745,-0.763444561478995,-0.315814088722491,0.0352670404112288,1.14707406763275,0.70247550567097,0.620067043436378,0.0417840713635655,-0.297000080122071,-0.503484528206309
"AAA1",0.146998887868327,-0.399266124012671,0.265103997714545,-0.874678303113537,0.526868097530024,0.9358862471187,-0.9737112693931,-1.52464628613184,-0.149395019498162,0.187017468351892,0.272951743262413,-0.113687188001481,-0.867381415569581,-0.928676820107715,2.51094994569842,1.58002359949599,0.0752411803556365,0.336654929304766,-0.688127610708907,0.0336514245950262,0.872775068590646,1.19123830638983,-0.219494333300623,1.69700923633005
"AAAS",-0.94183945475462,-0.00468922256567745,-0.589841125924952,-0.110934234167841,-0.283637645121002,1.97610610314769,0.768409908021361,0.325508250133409,-0.600241563842466,1.30639106078886,0.0960898317303926,-0.360427020879313,-0.708809209450965,0.489391040085023,-1.01162234504657,0.779206153760203,0.481931848162672,-0.901528677717041,-0.373320506930397,-0.867535748778896,-0.577828641413034,0.00369319100107499,-0.259032424949423,-1.20426460387572
"AACS",-0.983606010487859,1.15081706851527,1.47832839386301,-0.322594048449634,0.602561303276717,0.662370689140358,0.908226798681304,1.1383282635177,2.08453571283999,-0.418477445743984,0.348123598774975,0.220151378222536,-0.150563356848631,0.659229559207869,-0.972719905612941,0.151264105997769,0.422414346791279,1.24104192986254,-0.840866216022676,2.47079941649652,1.78326488918861,0.161628321526416,1.89354755430232,-0.433713921847053
"AACSL",0.61508818685375,1.15702490637439,-0.529235037521576,0.464871473045443,-0.096995900075134,-1.57618069701586,1.33185486627999,-1.25844029377821,-0.42101310000912,-0.0938743875505327,0.648254518782534,0.0569802409370281,0.0564843435134918,0.324241501758815,1.30620837695208,-2.64364267947721,-1.51247418184884,0.951633492137411,1.53505971514841,0.659045813756632,-0.781865920762094,-0.0200547972454223,-0.648711849547331,-0.179733980043731
"AADAC",-0.596732517276074,-0.789952712308602,0.499776915527199,-1.48222565172551,0.0864036592478513,-2.17477097041496,0.0510782392345639,-1.05498736256087,0.24599249899954,-1.00975613189376,0.0974386477611528,-0.291289134734837,-0.898435357265068,-0.548751268589908,-0.19600353170347,-0.440860917162395,-1.23789226193831,0.614503085681825,-1.23868587351457,-0.621122456952829,1.16461859277833,-1.3367405426471,-0.549156234675286,-0.822629299475286
"AADACL1",-0.596900113461201,-0.851914629579599,-0.292328968017417,-0.117111608837564,0.435996083726178,1.33384507307356,1.53316509063298,1.00287047591883,0.867828745583079,-0.554192870293628,-0.388944285581285,-0.144950151196389,-0.378324583088081,-0.469411221421931,-1.28777952924128,-1.68025883779764,0.455807779003516,1.06154396467455,-1.44096360572361,2.12623575833292,2.4850517699376,1.47415489628,1.1908519764562,0.291291022991605
"AADACL2",-0.598584994711393,0.371728678616757,0.971898332287578,1.23070574612552,0.236325417983534,1.23265636469143,0.337103772540668,1.07574814060406,-0.551261531791976,0.014872797712362,1.12219882814361,-0.278635150756819,-0.882439323504811,0.963101652651926,-0.191535952706758,2.84450639553757,1.77814575198466,0.352063502932542,0.273607382867082,1.70803447087586,0.742829180700808,0.440353665123665,0.474228535351681,-0.728824974049942
"AADACL3",0.537732282812996,-1.30207226735093,-0.103638860774424,-1.01799795286442,1.35046479477458,1.3317001229788,0.521066693658832,-0.990485979478515,1.62698372039704,-1.94882228467377,-0.428681289934628,0.760663349759365,0.574199317458451,0.129588793444908,-1.63257265878563,0.787499817963904,-0.120839547768744,-1.16659372619145,-0.725944943586001,-1.15497105460725,-1.17246113374918,-0.308896913864022,0.553003539367148,-0.659887827322769
"AADACL4",-0.287725406244326,1.27089861536528,0.966605436317212,-1.1403579403596,1.37769526674486,-0.189060092668601,0.868488895471136,0.328745390258691,0.492316993600956,0.00427719984783481,1.08350743858698,0.17397628433608,1.48582737218346,2.02172603172986,-0.0683138856585309,1.14766934098866,0.318785450490372,-0.153625718633572,0.951436628160764,0.628259927211626,0.699406366153021,-1.12514060919274,0.239792865841109,0.176401691982404
"AADAT",-1.1744218031044,-0.699909263683988,-0.518522218548319,-0.776072305252879,-0.329653041364107,-1.30800174730381,-0.234749998097272,-1.2169994756594,0.289257574234762,1.17774523202749,0.39789583412157,-1.44392746565924,-0.43181275294353,0.328329235429536,-0.995927207459344,-0.303769735290161,-0.66315861195721,0.449022972826133,-2.2665346155101,-0.420178648703198,-0.584565187324901,0.276672933204985,-0.341153309643235,-0.2623866226999
"AAGAB",-2.10714582883968,-1.41343604250782,-0.499336360411002,0.356842795073731,-0.389252959403272,-0.472310715763152,-0.578124595961269,-1.59209829996126,-0.890898052976023,0.264852433746447,-0.22867595905619,-1.07883194561039,-0.6360058975265,-2.2345386854997,-2.1723972576856,-1.1026489738142,0.407614605103395,0.30603008902507,-3.2408747366006,0.663852712262747,0.0274493026679033,0.809499448746366,1.46934942137859,0.36891758007721
"AAK1",0.167702413124842,0.100383437947422,0.744907761338281,-1.37342852123764,1.4570289628519,-0.0758003573738542,0.157155212489268,-0.137684226411603,-0.528710646390355,-1.70110993934303,-1.5308633521106,0.531602257187143,0.645955574814192,-0.197941092540861,1.28457756756378,0.159144141628989,1.44346535804825,0.652920985808457,-1.37269684896787,1.01707851481345,1.96745142367257,-0.72603083973301,-0.207205396119618,0.867054349149642
"AAMP",-1.31752740299079,-1.94146701000766,0.0650876456694142,0.843634370140484,0.219319378317726,0.243347743843115,-1.79563746370735,-1.23999736453306,-0.383562778336455,1.17856089310592,0.798050055033811,0.206261024753971,-0.687794365603006,1.20881078227523,-0.0129117965364312,1.0799702650887,-0.845950354512592,0.71806635502268,-2.36877009511066,1.41025789766579,1.49576375724928,-0.16138702552491,0.993170379264558,0.0332882565921165
"AANAT",-0.420470624045282,-1.23352520911143,-0.237391182390274,0.300395505498103,1.8061173048186,0.570452125916968,-0.0669760594752681,2.33451321381358,-0.223497641230146,0.741715478673991,-0.636607487992907,1.65696036353553,-1.42972358458772,1.66343493549435,0.876018246305359,-0.208523011422393,0.602896884090946,0.0306109005854723,-0.725983559012347,2.32311384880117,-0.691166619223911,-0.635324955297839,-0.36720125900623,-0.0286206719751931
"AARS",-0.560115999321111,-0.73743406722927,0.387880238935156,0.799892933306393,-0.603903702003473,0.903947720935184,-1.06798412442156,-1.19201156297163,1.54309943706377,1.23475702310237,1.43061828248463,-0.468348380402575,-0.25972583250337,-0.717758527498819,1.91566680521745,1.91712606688494,0.00979677630206467,-0.0725114133199115,-1.84610106762394,1.11339532348407,1.52195890215683,-0.24471386415722,-0.257639254330075,0.779890857873151
"AARS2",-0.229311688766792,-1.53424810508407,-0.643723049741043,-0.293760930726685,0.416739418014579,-0.328229123109666,-0.353239898108971,-0.390192384418044,0.214386439531079,-0.0468573788106656,0.100599369285094,0.316261788424265,0.548167054236284,-2.07320735249076,-1.0673256044049,-0.0861396763498866,1.02741982526984,-0.69438174112218,0.36333515626626,1.84713986176552,1.11694549418273,-1.61458434449104,0.244863354792663,-1.55505795830832
"AARSD1",-0.203414693127869,0.810711033048589,1.27483325885625,1.4747538455254,0.118176542213101,1.35744254594596,0.103329091884772,0.520817009140293,0.289006419281763,0.353105828690653,1.19808308226277,1.63391528868952,-0.558304277588902,0.215538284836266,0.357320388163658,0.0664777864621619,2.08714403496263,1.13112569305239,-1.3744345695025,1.57173543610821,1.59903471612939,0.669361416880343,-0.0320223698172282,0.579843638355703
"AASDH",-1.30811831533107,-1.78915299344556,-0.414097147789507,-0.816033588526414,-0.632572495790988,-0.743534984389999,-1.28048350758543,-0.937351314125777,-1.97360447730561,-0.0500101641140889,0.10140903938843,0.377300047106858,-0.786986765243853,-1.81216364116568,-2.31910627817127,-2.64809566354967,-0.799107924158796,0.0346955262141085,-0.345526865279539,0.0443120720347872,-0.529761791086226,0.814130803315017,0.183932736856718,0.351929440648286
"AASDHPPT",0.394860223513638,-0.311534403541047,0.860557529366824,0.820344853653388,0.836336329546018,0.694249532904503,0.481765037732444,0.785834961736963,-0.25495440489359,0.0518360144008997,0.182189550111446,-1.01023858628701,-0.584407843814712,-0.395385987837227,-0.879146498056526,0.101998075068208,1.05127873126363,1.33932990486083,-1.80616523307665,2.59828513408612,2.03845729563207,0.501791997025562,0.206570705058657,0.860146383748406
"AASS",-1.84445620391104,-1.7924961963818,-1.16050952476088,-1.22995557227812,0.16760141706153,-0.38770029576577,-1.43194344929961,-1.64007847676306,0.312803046674252,0.653946593589002,0.681080720741286,-0.302962987052196,-0.155305964628453,0.17487055022541,-1.48800470553823,-1.46717488857923,-0.241174656181171,0.598865878630014,-1.71167822134234,-1.40859827545407,-1.34068367891411,1.14118447949707,0.897250800422443,0.260007593053922
"AATF",0.0467482773457473,0.538687035109536,-0.65281431050585,0.940843515385545,0.753186089318841,0.285444121054408,-1.93758446222708,-1.83086507695456,0.649210861734206,0.363493260443388,1.10934403377245,-0.00946698199410106,0.309133394325448,-0.278195389181437,1.67202326209366,1.55021363218615,0.231370736700102,-1.08190730143794,0.841836751153058,0.480997424276112,0.118945058898261,-1.05275156771892,-1.7944180988706,-0.610810114261403
"AATK",1.80548830312242,1.01446823432843,-0.63145854281567,0.701472217218798,0.192615569500175,0.481027875966686,0.816196002426987,0.278341649584152,-0.0892777345379499,0.600654696369051,-0.00911201530081856,1.33610996494436,1.06506729822814,2.01423823131128,-0.453746596769345,1.00881444197761,0.189344741231998,-0.161203089415636,-0.632076602059522,-0.344001907567882,0.122839777919887,-2.20046754145545,-0.506711888141644,-0.173733437359236
"ABAT",0.430690918738446,-0.0274279058734201,-0.456665585384935,0.507369612063084,0.686290363692204,0.530036941819836,0.631911530267138,0.516012592670688,-0.126518958701669,-0.752281749496627,0.271769243733607,-0.528671850903447,-1.39558002921649,0.414863734977187,-1.81701993709085,-0.976289977501129,-0.0257269482466091,-0.669016222833737,-2.22591768203654,0.353287399084323,-0.0207463850632511,1.79439621468871,1.98867618490795,1.00743263863445
"ABCA1",-1.75302650443116,-2.66595231083685,-1.17840319337056,-1.28790903727966,-0.596532058768813,-1.04129663125643,-2.25817113029269,-1.92212350870589,-0.555506700648299,0.275260861671755,0.595352054533606,-0.630067555285653,-0.62050387627513,0.681697838734858,0.140944564079315,0.521225519632222,-0.0418394130058072,-0.860657487768318,-0.944231015100045,-1.00384974583885,-1.89686212989166,0.244679501226148,-0.00320852092363382,0.313476149910369
"ABCA10",-2.30212315366781,-0.738505596227506,-1.15718729355988,0.576112885782719,-1.12307189109111,0.602543852601022,1.80870304957719,0.155990841291798,-0.460710779115792,-0.850871511256431,-1.06089599417564,0.810864453318976,-0.841786508180043,-1.17299733228683,-1.90835507236104,-0.0743978245634986,-0.96920665898115,0.329270174348502,-1.70326662418233,0.372228934325606,-0.631886995840655,-1.34858679592791,-0.189674490020184,0.695719643058519
"ABCA11",-0.0444822042780389,0.899669252095795,0.169248546079136,0.879875290275423,-2.00949276354395,-1.01924869762756,1.68564509785218,-0.980141260971684,0.0545160820586968,-0.2390304284389,0.338762525323783,-1.72794723320652,-0.11323994396235,-0.673780892898073,-0.908743612704422,0.53203405354916,0.775400601184425,0.197860976435956,1.38760910266403,-0.839874606445447,0.723595903110998,-0.934316230689906,-0.260678176108917,1.2286478786774
"ABCA12",-0.765678200445404,0.45126540163401,-0.0682215133999702,-1.43605423966118,0.710970430128331,-0.390234353192705,-1.15611255002812,0.423656364962157,-1.41560562772532,1.05152894385984,1.01360904055596,-0.189622950661408,0.423703681931011,0.213159294025277,-0.822083625308235,0.806355566729453,-1.05327848124562,-1.1839257995533,1.48099955221285,1.82741261985961,-0.41608023816186,-0.139327025027289,-0.310497635867613,0.583680658255098
"ABCA13",-0.390857360618744,1.26928216474835,-1.50218315729537,-0.44287355183717,1.06604768480317,0.446295805210017,-0.944247138263205,0.162150786635685,-0.750722977121812,-1.16971485951255,-0.910652891334748,1.08397942721469,-0.356288926391785,1.07176416373967,0.626498311185843,-1.33209636311383,-1.2051296321535,-1.14605880751388,-0.440851449094693,-0.308362174874967,-0.791212679128502,0.482074502307209,0.596919626363471,-1.30811702646703
"ABCA2",-1.73013897837979,-0.0947243963709999,0.227304140430172,0.0561957209627041,-0.80979202671442,0.95551674293067,-1.68948153686531,1.09415526250565,0.810970553863595,0.980297184401184,0.255463443655224,2.17570772904765,0.167324354486581,0.391821218217665,-0.144933997350062,0.643897457460825,1.74712764083007,-0.618486808127595,1.74170719856289,1.29071920359641,0.712570119558858,-0.657808341584788,-0.244177060463348,-0.100615216909595
"ABCA3",-0.157726186601226,0.289074261147136,-0.259016472175543,0.285630880982109,-1.06726869232262,0.524031387301387,1.34080865620673,1.60671729873683,0.245732431509247,-0.887915218808744,0.0489421537435967,-0.0814796757170412,0.192555912708303,0.856652483387568,-1.11430033515557,-1.84482225686238,1.37245320006755,1.73487895954765,-0.471170554812145,1.83566822451336,2.03278323714043,1.02820803858921,0.906471619064036,1.4342753728131
"ABCA4",0.0226065025114891,0.0988866240591752,-1.30845624987134,-0.459465086509374,-0.346220018557522,-0.830813882356831,-0.726937629742733,-1.26369966154218,-0.689780046692773,-1.32830728077211,-0.65817803646709,-0.66722154464359,-1.94488861047296,-0.595233832126861,-1.73069498318944,-1.3394293409432,-1.57313968324354,-1.51497422364436,-0.54797808817498,-1.20247072736238,-1.09513960373811,0.407896659691729,0.0567560568859242,-0.313705016356011
"ABCA5",-0.122324407220877,-1.25647338018446,0.340216779870558,0.99331166267176,1.06225569299504,0.834073303458108,0.494383935948974,0.543456973538176,0.0619676433833941,-1.07748233325235,-1.40389387360817,0.347900772560638,-0.589826648561056,-0.982724095308163,-1.20109423909377,-1.67558790785616,0.928050542582889,1.08007820981128,-1.65885755899227,1.46494453512665,1.56076309660113,-0.141316623991743,-0.712459557253923,-0.303840905667363
"ABCA6",-0.384708510196399,-1.04015949731347,-1.43345427510583,-1.01208981538789,0.560853107858632,-0.102483409297161,-1.44627807421781,-1.36265021390311,-1.37114118431671,1.6365044039012,1.24865511624002,0.0669577143685746,0.159837019322345,-0.856064420701059,-1.58312525154548,-1.1087746791586,-1.13671016807247,-0.658963432155047,0.754818984066813,0.530853032016404,-0.408780595164875,-0.589686427477908,-0.473233806644348,-0.341899255260436
"ABCA7",0.833291787058799,1.94589270317967,-1.45836653238414,0.640379900170838,0.798402900690012,-0.742002638487486,2.01274287178069,-1.0299121730388,0.517055415476335,1.3538811518995,-1.74584041045004,-0.266641745900849,0.974780257806849,1.38626221195886,-0.305607297395179,1.03999058996668,1.27853859533013,0.304584272603237,1.64461946507051,-1.43079287364733,0.328550139844112,-0.923506864505562,-0.929655299476293,-0.083004773573747
"ABCA8",0.596122313505214,0.581815201382605,-0.662366045090173,-0.999813628461643,-0.474087108571542,0.0210584739748534,-0.814339492091101,-0.897750952777656,0.380814336577253,0.69795042037475,0.394156561030803,-0.927530341952014,-0.887860917596597,0.253757262810893,-1.20315376835383,-0.957859474608887,-1.7922874366938,-0.562202296812315,1.57394344813728,1.71844709657269,1.77741387779075,0.984921394859731,0.636700282633741,-0.645739762793276
"ABCA9",-0.0124838610995903,0.211784818001736,0.289421636263565,-1.41142719921668,0.450168275694982,0.828737586885288,-1.36746917338195,0.260543498231903,-1.09269262749872,0.965394767254285,0.855083055001371,-0.502500484601746,0.227904302047784,-0.889981989695918,-0.449517474033417,-2.67996193514534,-0.973845280487568,-1.86410516994936,0.879250598569126,1.21597554973115,0.999116655709812,0.137684780466602,-0.459776911027477,0.390185666841568
"ABCB1",0.68278975883913,0.152243530331164,-1.75321070905774,0.0770865703481938,0.279323816509349,0.193356280043354,-0.831295143566338,-0.628642628242627,-1.70315352804782,0.0472720684597837,-0.714081096382802,0.0778722294093794,-0.0520259910343033,0.530707472179971,-1.0296547095014,-0.976050619677874,-0.484293681712305,-1.47524301278041,0.607114062982403,0.0231476096862016,-0.688284418972216,0.924076860368732,0.168772412705477,-0.204978316183183
"ABCB10",0.871141653204031,0.62704534880014,-0.432211420628244,0.665178717272727,-0.604758858863254,-2.24717716586373,1.14277050806681,0.403793637467887,-1.6306240147214,0.757675365464869,-1.5109331219939,0.921882764163745,-0.584113939284387,1.08315156472189,-1.13791890836992,0.938120218908337,-0.952074482346357,0.226418994417542,1.67748970329001,-0.50406750278688,1.95511703654934,-2.48722834735782,-0.532263193872769,0.636875583974308
"ABCB11",-1.93756371966013,0.428780144515177,1.24936617748959,1.11062776429926,-0.490489133302664,-0.560390589817786,0.183858231332243,-0.85940865706733,0.699715406501561,0.0769889713348987,-1.00800702949873,1.59938144648398,1.37330653237826,0.872309325231866,-0.104102603992083,0.0367000957299806,-0.79415409727896,-0.393155197745042,-0.0971163572377605,-1.10625702659812,1.41536821144388,-0.560943081656808,1.54802928672718,-1.32890338075209
"ABCB4",-1.03172504506486,0.607705676823767,0.523577734721214,1.53782656893779,-1.95076916433797,0.29903061669738,0.639022276597393,-0.236029090195384,-1.43500839301719,-0.470031444844716,-0.0894099770457516,-0.418004040703771,-0.330787898605842,-0.454543963941683,1.4354786600008,-1.23747609931673,1.28080774286631,0.0652536798621591,-0.72042524835826,-1.12170256761766,0.489129027196864,-1.01260963633784,-1.79654268101868,0.849186574417686
"ABCB5",0.422580388919191,0.237374418631559,-1.68504622911194,0.532410830940465,-1.2017951607022,0.127074050984294,1.7032212619434,0.834523659242406,0.708105299371332,-1.06908475238243,-0.349406551701471,-0.271671985630021,-0.73170647342382,-1.4707071587972,-0.0795567093923782,1.09172167659915,-1.67661103143637,-0.786564587054889,0.899464061127471,0.013039789390813,0.116370103492354,-1.9153846258711,0.490300680676429,-0.0164274755188062
"ABCB6",0.857762764630356,0.719784205569291,-0.103152126242215,1.42369764804101,-0.576313410615069,0.237700290249703,-1.38261763036625,0.585267304629506,-0.417405805166464,1.13070469027013,1.58778331008843,-1.58171162786358,-0.245448199979803,-0.240897887947516,0.769395950799218,0.530695927027838,0.32464354524482,1.20658614151906,-1.35622669822262,1.56388862570049,0.563748497458956,0.491184910585902,-0.419246396724328,1.55623453075087
"ABCB7",-0.544556651198851,-0.530838929424246,-1.25836577523583,-0.646610035856307,-1.01720156858846,-0.7540922420842,-0.306729986010373,-1.16974476028216,-1.67374746871309,-1.52627669951572,-0.909825977887909,-2.07307289370683,-2.06790589705288,-0.397599653894022,-0.663147933009347,-2.12611319531112,0.333783877959862,-1.18122515040599,-0.474227850415837,-1.24688562929715,-1.56412953163872,0.035568783729476,-1.80710418702648,0.389977647445743
"ABCB8",0.87982997139774,-0.74241968406442,0.0730424868700317,0.209185298472492,-1.35904296056157,0.0606514242941321,0.114259108544105,-0.256084657382614,0.29006059011922,1.54991926386188,-0.909866123150354,0.442576212964212,0.130105507276064,-2.01314356766884,1.74928423825079,-0.123589196107887,-0.0663735596951896,-0.152034025415446,-1.43186505226343,-0.642416019195477,0.984863555592492,0.602638760706886,-1.24092635590081,2.1932019507755
"ABCB9",0.0165791044224422,-0.284536351502728,-0.288747598682389,-0.671297223869801,0.00845560558752081,0.303919464704,1.01361065965271,-0.648531412323763,0.693097401124944,-0.860512769416653,0.66123049075685,-0.387786345267915,-0.454413646712125,-1.72267980851797,-0.270394216037447,0.38510566149783,0.364403446150525,-1.75569004963461,-1.78683250689477,1.32072101448816,1.08257847852872,0.638531961828287,1.23548671817063,0.0464967020565991
"ABCC1",0.8172227796584,0.46520725895202,0.340897670657829,0.254852510623608,-1.46177696176993,-0.528350650399445,1.01843286693626,-2.206689373354,-0.817698454758819,0.530468233423372,0.485887416937308,-0.992500829393639,-0.755837237741892,0.80202354401298,0.181529307916786,-0.400845337080824,-0.867308311727583,-0.129841842376534,-1.27883199712221,-0.337919152950109,-0.769995874890388,-0.724167800287582,-1.59956420465866,1.44844019088516
"ABCC10",1.69877265236711,1.09102066128955,-0.0799382262321803,1.25851557502438,-0.79758042705826,-0.150727881955066,1.07625341814043,1.48621333027277,0.358329175377517,-0.51323169983177,-0.120940012831142,1.20896059754355,0.574852390028514,0.579480239065382,-1.55000515260505,0.0911222425688611,1.2484084569579,1.66218797176837,1.62940179514309,0.69483942440796,1.39930224890782,1.2158415167454,0.382695860007351,-0.521497366062838
"ABCC11",-0.540826560459753,-0.429238456819095,-0.860866879212787,-0.232766507105581,0.0205224472878899,0.040815234695581,1.33505742861881,1.18535198690209,0.276691647527059,0.0562533596662301,-1.4553870107828,-2.12356195532501,0.500730293101078,-0.743856629030381,-1.19009152842947,-0.00599127247563847,-0.312419696734894,-0.652650966428843,1.297329087214,-0.575677451993796,0.35796752947528,-0.787224656306387,0.82634410100793,-1.21461108231912
"ABCC12",-0.994104845340776,-1.76713942580399,-1.41899080226075,-1.71842902447647,0.394833915157665,2.42406837824638,0.0273624827702017,-0.409092039700503,0.825422089650344,1.04376279040232,-0.662432090543346,0.723565140371544,-0.238215509669806,0.574301509818274,-0.119731588407332,-0.203775617646478,0.798497937500192,-0.46926571579762,-0.927587281792067,1.40251532466955,2.48844204921201,-0.959224097032867,0.316690175956069,0.327123626679434
"ABCC13",-0.384977648317828,-1.14771449813956,-0.141047321998531,-0.246646592804723,0.356960959180744,1.78014143669974,0.508421871380661,-1.12017653625843,0.913181570787435,1.95213989180247,-1.71415373595286,-0.330600589230445,0.418834947231959,-0.804956773519922,-0.212207438288572,1.41902216948228,-0.513067199334511,0.27778258415909,-0.022108436697317,0.0332532821977136,-2.0141701660129,-0.040915895408635,-0.906246196795368,-0.220897230535657
"ABCC2",-0.21532537447746,0.0596776407313121,1.37301310228996,0.0363745205344393,-1.22025241690626,-0.431129946795373,0.760654209388561,0.240672229846676,0.328371374372139,0.242754492399719,1.1992767058631,-0.245797247110141,-0.0459828424403831,1.52679406604305,-1.61780431267346,0.231688992680297,-0.661725086087998,0.625694792258297,1.4358279432907,0.189475186573999,0.499850650650652,-1.01922507312479,-1.08947848218804,-0.64035307502353
"ABCC3",-1.13563387289887,-1.82599469697864,-1.51403272311368,-1.6399538764492,0.209708787033387,-0.678623562594614,-0.470039441695065,-1.04498407524199,-0.167346869409561,0.039905776388334,-0.392797106001289,0.764978466515833,0.124279727525941,-1.55433462622505,0.422350915293402,-0.744103901495932,0.16622975975545,-0.258532948005897,-1.81587179150013,-0.730163981268281,-0.660856204292785,0.256238081633089,0.124261415096697,-1.57850774596042
"ABCC4",-1.98816178803454,-1.45925631992284,-0.908841086213167,-0.974612729206295,-0.803361068904732,-1.25241382572102,-1.40211155326241,-1.40372941827586,-1.39281084696751,0.511721913281913,0.464052441530689,-1.45664540812171,-1.34580479807238,-0.494237094172132,-0.961451028397362,-0.429332614949498,-0.718666308998951,-0.763454844504588,-0.912825248505049,-1.52738659378415,-1.91239063366188,0.309628309485546,0.140569248612292,-0.874826060807207
