"symbol","GSM225683","GSM225684","GSM225685","GSM225686","GSM225720","GSM225721","GSM225941","GSM225942","GSM225943","GSM225944","GSM225949","GSM225950","GSM225951","GSM225952","GSM225953","GSM225954","GSM225955","GSM225956","GSM225957","GSM225958","GSM225959","GSM225961","GSM225965","GSM226034","GSM226037","GSM226039","GSM226047","GSM226048","GSM226049","GSM226050","GSM226051","GSM226052","GSM226053","GSM226055","GSM226056","GSM226082","GSM226145","GSM226146","GSM226147","GSM226148"
"AADACL4",-0.354671990930377,-0.147415107341432,0.331866435958002,-0.808046423781193,-0.924628420799975,0.189377328490603,0.189377328490603,0.280052215060766,-0.108554441668505,-0.380579101378995,-0.510114653622085,-0.121507996892814,0.396634212079547,0.565030429995565,-0.121507996892814,0.979544197173454,-1.40390996409941,0.163470218041984,-0.0178795550983421,0.189377328490603,-0.147415107341432,0.241191549387839,-0.458300432724849,-0.238089993911596,-1.33914218797786,0.0727953314718212,1.01840486284638,0.655705316565728,3.45367324501648,0.293005770285075,1.71789684495907,-0.820999979005502,-0.950535531248593,-0.380579101378995,0.422541322528165,-0.108554441668505,-0.471253987949158,2.78008837335241,1.8992466180994,0.772287313584509
"AADAT",-0.0160460934755809,-0.521775844283848,-0.478382495930566,-0.669313228685014,2.89919794589502,-0.273250303715042,1.65893715296117,-0.855510141619103,-0.117034249643221,-0.132024679074357,-0.648800009463461,-0.62513091036167,-0.234590775182118,-0.299286312727013,-0.266149573984505,1.07746628502716,-0.889435850331671,-0.274828243655162,-0.355303180601252,-0.185674637038415,-0.727697006469431,-0.805016063535282,0.381594771434509,-0.881546150631073,-0.334789961379699,-0.814483703175999,-0.109144549942625,-0.484694255691044,0.202498588230958,-0.75925580527182,-0.118612189583341,0.454180008680002,-0.318221592008445,0.0431266542788968,0.0707406032309871,-0.524931724164089,-0.610929450900596,-0.0925761805713714,-0.624341940391611,-0.221967255661163
"AAED1",1.25153726641924,0.536253180563669,-0.447262437487741,0.148807634058568,0.759779457393534,0.417039166254407,-0.134325649925929,0.163709385847226,0.9833057342234,-1.87783060919888,2.27975813983662,0.148807634058568,0.804484712759508,0.849189968125481,0.357432159099776,0.521351428775011,-0.536672948219687,-0.164129153503244,0.119004130481252,-0.477065941065056,0.744877705604877,0.893895223491454,-0.19393265708056,0.297825151945145,0.253119896579172,1.087617996744,-0.0449151391939824,-0.208834408869217,1.3707512807285,0.759779457393534,-0.0598168909826402,-1.77351834667828,0.431940918043065,-0.864511487570157,-0.208834408869217,-0.477065941065056,-1.83312535383291,-1.86292885741022,-0.462164189276399,-0.208834408869217
"AAGAB",0.0185042659885784,0.0928704670370162,-0.121965224880693,-0.435955851529653,3.04272977529172,1.44798790836411,1.61324613291619,0.373809448775559,0.489490205962019,-0.146753958563506,-0.146753958563506,-0.716894833268196,-0.444218762757258,0.249865780361496,-0.510322052578091,-1.1217774834208,-0.0723877575150681,-0.303749271887986,-0.609476987309342,-0.196331425929131,-0.68384318835778,0.134185023175037,1.6215090441438,-0.336800916798403,-0.584688253626529,-0.361589650481215,-0.15501686979111,-0.543373697488508,0.00197844353337004,-0.559899519943716,-0.15501686979111,0.646485519286499,-1.27050988551768,-0.716894833268196,-1.00609672623434,-0.353326739253611,-0.146753958563506,-1.03088545991716,0.621696785603686,-0.675580277130175
"AAK1",-0.125452094507129,-0.656185955466044,-0.852326730168252,-0.967703656463669,-0.598497492318336,-0.0793013239889622,-0.183140557654837,0.0937640654541625,-0.656185955466044,-0.021612860841254,-0.125452094507129,-0.679261340725128,-0.390819024986587,0.28990484015637,-0.736949803872836,-0.460045180763836,-0.460045180763836,-0.298517483950253,-0.794638267020544,0.370668688563162,-0.286979791320712,-0.321592869209337,0.486045614858578,0.324517918044995,0.105301758083704,0.0476132949359959,0.486045614858578,0.116839450713246,0.336055610674537,-0.125452094507129,0.0476132949359959,-0.402356717616128,-0.27544209869117,0.370668688563162,0.255291762267746,-0.021612860841254,-0.529271336541086,0.705261774819869,0.35913099593362,-0.217753635543462
"AAMDC",-0.26110549871654,-0.340773899203108,-0.0584706540007051,-1.10455139082433,1.61629767796692,0.959899334827594,-0.229930907221796,2.01983544564888,-0.0550068105012894,1.70808953070145,-1.23790936555185,-0.955606120349444,-0.444689204185587,-0.920967685355284,-0.113892149991361,1.16253417954343,-1.05259373833309,-0.768558571380981,-0.586706787661642,-0.517429917673323,-1.04739797308397,-0.290548168461576,-1.00409992934127,-0.609221770407846,0.48881661890702,0.665472637377235,-0.268033185715372,-0.820516223872221,-0.602294083409014,0.199585686705786,-0.0723260279983693,0.490548540656728,-0.446421125935295,-1.19287940005944,-0.18316901997968,-0.747775510384485,0.350262878930381,-0.751239353883901,-0.664643266398502,-0.998904164092144
"AAMP",-1.14633093828201,-0.890111745749658,-0.642293182480662,-0.64649349711234,-0.318868955841463,-0.0416481901507217,-0.839707970169524,-0.675895699534085,0.907622916608485,0.542195543652507,-0.436477765528445,1.2478484017744,-0.92791457743476,-0.8061054531161,0.00875558542941328,-1.17153282607208,-1.25553911870564,0.0381577878511587,0.0633596756412259,0.571597746074253,0.491791768072372,-0.608690665427239,-0.0248469316240099,1.53346979672849,-0.722099160482542,-0.843908284801202,-0.923714262803082,-0.64649349711234,1.15964179450916,0.185168799959885,0.0171562146927692,-0.923714262803082,0.613600892391032,0.643003094812778,-2.85585899337492,-0.0374478755190435,-0.659094441007373,0.861419455660028,1.95770157452796,0.43718767786056
"AANAT",0.428579339841764,0.458544020421543,-0.0808202300144735,0.338685298102428,1.7919723062217,-0.305555334362814,0.53345572187099,-0.140749591174031,0.5184733815811,0.398614659261986,0.503491041291211,1.07281997230701,0.30872061752265,0.203844235493424,0.818120187378887,-0.62018448045049,0.788155506799109,-0.0358732091448055,0.548438062160879,0.952961249987892,-0.62018448045049,-0.125767250884142,0.0240561520147519,-0.0958025703043629,0.728226145639551,-1.33933681436518,-0.904848945958388,-0.590219799870711,0.99790827085756,0.458544020421543,-0.110784910594252,0.878049548538445,-0.814954904219052,0.863067208248556,-1.21947809204606,0.353667638392318,-1.90866574538097,0.188861895203535,1.34250209752501,0.06900317288442
"AAR2",-1.1135903654075,-0.665849189392259,0.256652026708103,-0.511455680421487,-1.9550349892982,0.924403953006692,0.44192423747303,2.5571153103726,-0.0907333684761334,1.27950902363947,0.272091377605181,-0.0173964517150165,1.1366950278415,-0.530754869042834,-0.140911258891634,-0.461277790005986,0.472802939267184,-0.484436816351602,-0.831822211535839,-0.557773733112718,-0.503736004972948,0.337708618917758,0.113838030910139,1.12897535239296,-0.0868735307518643,-0.291444930138137,-0.314603956483753,-0.0868735307518643,-1.91643661205551,-1.39535851927916,-0.920598479194032,-0.27600557924106,-0.993935395955149,-1.4146577079005,-1.34132079113939,-0.619531136701027,-0.480576978627332,-1.22166582168704,-0.60795162352822,-1.20622647078996
"AARS",0.257219577471227,-0.75139068354987,-0.221699795154869,0.663391703622473,-0.24493849888989,1.505794714017,1.00212107002099,-1.05576718355749,0.132943031410025,-0.987819234593133,1.96576949120694,-0.214627146192036,-0.705923654503089,-0.613979217986265,-1.53620212381848,-0.63368159723987,-1.03555961509225,-0.393716721715191,-0.64757430055972,0.847280576656121,0.672232514826014,-0.716280033341523,2.73315190367428,0.444644774986293,-1.5758594769315,-0.875414635005257,-0.247464444948044,0.117534760455283,0.812169926447775,1.61163185385368,-1.48138909435652,-0.392958937897745,0.192807952988287,-0.233824336234011,1.56565963559527,-0.526076295162488,0.333250553821678,-0.609179920475771,-0.0446309764782374,-1.33892573667661
"AARS2",0.710611466497221,-0.255145281136774,0.429342189691393,-0.282682133411471,2.59688584731392,1.50524634642417,1.57015464107167,-0.26497987123488,0.449011369887605,-1.55527809210637,-1.01437563671055,-1.19533209451569,1.92026604856424,0.393937665338212,-0.335788919941242,1.3498598228741,-0.143030954018368,-0.825551506826914,-1.11272153769161,-0.585587508433131,0.395904583357833,0.769619007085856,1.4147681175216,0.319194780592607,2.36675643901825,0.673240024124419,-0.400697214588741,-0.182369314410791,-1.07141625927956,-0.408564886667226,0.073330028139961,0.515886582554725,-0.676065737335705,0.0654623560614762,0.163808257042535,-0.796047736532597,0.146105994865945,-1.07731701333842,-0.459704755177376,-0.957335014141533
"AASDH",-0.582575345901389,-0.051052024779151,-0.0916545006982107,1.35896122986457,-3.2844855616061,-0.66747143191397,-0.38694523465501,0.185180562386289,0.081828805501409,-0.44231224727191,1.79082392827638,2.0012185762206,0.306987990143468,0.997230080767486,0.318061392666848,-1.56072590213329,1.15963998444373,0.871731518835847,0.414030881202808,0.786835432823267,1.79451506245085,-0.095345634872671,-2.66806615447129,0.0633731346291091,-1.02920258101105,1.66901650051921,-0.0141406830345511,0.605969858274727,-0.172859452536331,-1.01443804431321,-0.645324626867209,0.790526566997727,-0.102727903221591,0.247929843352109,1.08581730095453,1.49553319431959,-0.733911847054249,1.13011091104805,0.642881200019327,1.37741690073687
"AASDHPPT",0.748787328661345,-0.211104976728423,-0.353616595074633,2.70390539853498,-1.68568800292227,-0.630395357978431,-0.148682532328843,-0.471394792054973,0.97963259474281,-0.15810478808727,0.721698343355866,2.49426020790998,1.04205503914239,0.177563073306698,0.338919203169763,-1.04144126543982,0.373074880294061,0.00914025162481211,0.0680293501149819,-0.199327157030389,0.357763714686617,1.14098872460588,-0.686928892528995,1.36241173492891,-0.633928703887842,0.700498267899406,-0.603306372672953,0.155185215880433,0.0715626960243922,-0.500839341300058,-0.670439944951747,-0.955463181644169,-0.531461672514946,0.959610301256152,-0.865951751939111,1.10094413763256,-0.697528930257225,2.41770437987276,-0.149860314298646,2.31759291243947
"AASS",0.821869010511046,-0.803670482421158,-0.918291856922788,0.446744512142076,0.0403596389090246,-0.136782485320767,-0.0430013607285242,0.134140763501267,0.0924602636824927,1.12405263419716,-0.0742617355926052,0.623886636371867,-0.240983734867703,0.363383512504527,-0.168042860184848,0.48842501196085,-1.47055847952155,0.321703012685752,0.269602387912284,0.00909926404494385,-0.522327108644431,0.842709260420433,-0.272244109731784,-0.366025234324026,0.280022512866978,-0.355605109369333,-0.522327108644431,-0.355605109369333,1.83262113111633,0.415484137277995,1.96808275552734,0.22792188809351,-0.824510732330546,0.394643887368608,0.384223762413914,0.60304638646248,-0.053421485683218,1.62421863202245,-1.2308956055636,-0.730729607738303
"AATF",-0.833978133064709,-0.474810066537993,0.316796352086888,-1.03798559485188,-0.371369663378299,0.339783108344598,-0.0998386050841025,0.18318583133895,-0.698930940050664,2.64707876771222,-0.420216520425933,-0.9158684522328,-0.713297662711732,-0.515036889988985,-0.378553024708833,0.739177998322305,-0.548080352109443,-0.739157763501656,-0.332579512193414,-0.582560486496008,-0.809554704540892,-0.934545191692189,-0.543770335311123,-0.836851477596923,-0.214772386372652,-0.627097326745321,0.230596016120476,-0.848344855725778,-0.390046402837688,-0.54520700757723,-0.145812117599522,-0.211899041840438,0.438913494705971,-1.16584942653539,-0.746341124832191,-0.84259816666135,-0.293789361008529,-0.731974402171122,-0.979082031941502,-0.66876082246242
"ABAT",-0.102505116720347,0.00651962212478038,0.375171069575676,1.65113008944958,-1.41449773672103,0.659744116730753,2.46881563078803,0.309571438575642,1.06997279509716,-1.24449305919981,0.353920484885524,2.22859162994284,2.01239002918216,-0.386154225410635,-0.0175027779597393,-0.0590800088752539,0.55903482406873,-0.141310532241494,-0.53213650284733,-0.393545733128949,0.83991211736465,1.81743901311164,-0.329793979058493,1.95048615204128,2.30805033791471,0.64034140897018,0.677298947561749,0.801106701843503,-1.25835213617165,-1.26851545928433,-0.152397793818964,-0.323326409804968,-1.09296715097438,-0.759425365185476,0.621862639674396,0.67545107063217,-0.243867701833096,-0.35658819453738,-0.699369364974178,-1.03106327383351
"ABCA1",-0.382850805028984,-0.354386620041719,-0.958361045240263,-0.787575935316669,1.0812757102535,-0.979709183980712,-0.424657576729031,-0.140905232637226,-0.631912423667559,-0.340154527548086,-0.655929079750565,-0.851620351538017,-0.709299426601688,0.140178594112023,0.0378854293140366,-0.0973194493754754,-0.0724132875116178,-0.845393811072052,-0.856957386223129,-1.16472638639794,-0.726200036437877,-1.29459423040234,-0.853399363099721,-1.39243986629606,0.651644418101953,-0.518945189499349,0.16508475597588,-1.00728386318713,0.137510076769467,-0.613232802269666,1.09550780274713,-0.159584854035119,-0.899653663704027,-0.20317063729687,0.86690481706815,-0.708409920820836,-0.162253371377675,0.870462840191559,-0.251203949462881,-0.0128164001945303
"ABCA10",-0.481604551484165,-0.619854914646062,-0.354875051919094,-0.758105277807958,2.70967466483628,0.601356626617357,-0.400958506306392,-0.147499507176249,-0.366395915515918,0.0137925831792972,-0.182062097966723,-0.550729733065114,-0.769626141404783,0.347897627487214,0.209647264325317,0.716565262585604,-0.400958506306392,0.440064536261811,0.0944386283570701,-1.06916859492223,-0.193582961563548,0.532231445036409,-0.562250596661938,0.0368343103729466,-0.527688005871464,-0.458562824290516,0.543752308633234,0.301814173099915,0.716565262585604,-0.00924914401435225,-0.0783743255953005,-0.135978643579424,0.301814173099915,-0.539208869468289,-0.700500959823835,-0.861793050179381,0.751127853376079,-1.17285636729365,-0.746584414211134,2.9516128003696
"ABCA12",-0.712282339090755,-0.866178675415013,-0.0453982150189713,0.159796900080039,-0.643883967391084,0.783932041839529,0.630035705515271,-0.40448966644224,0.15124710361758,-0.019748825631595,-0.703732542628295,-0.541286409841579,-0.489987631066827,0.0913985283803689,-0.934577047114681,-2.22559631294596,0.783932041839529,-0.8063301001778,0.159796900080039,-0.515637020454203,0.382091608103967,0.245294864704627,0.852330413539197,0.339342625791672,0.818131227689363,-0.105246790256183,-0.481437834604369,-0.147995772568476,0.228195271779709,0.5616373338156,-1.23381992330074,-1.45611463132467,-1.26801910915057,0.399191201028885,0.732633263064776,0.877979802926574,-0.40448966644224,0.621485909052811,-0.549836206304037,-0.276242719505358
"ABCA13",-0.311368654142253,0.545416575509468,0.534838980081669,-0.67100689868742,-0.596963730692827,-1.26335224264417,-0.0786615547306744,-0.44887739470364,-0.173859913580866,0.238666308103296,1.40220180516119,0.555994170937267,-0.163282318153067,-0.575808539837229,0.122312758397507,1.2752706600276,-0.0892391501584735,0.1963559263921,-0.438299799275841,1.35989142344999,0.323287071525689,-0.142127127297469,-0.850826020960003,-0.850826020960003,0.947365201765831,-0.374834226709047,0.386752644092483,0.365597453236885,-0.787360448393209,-0.205592699864263,-0.0363511730194783,1.2435378737442,0.0165368041195168,1.56086573657817,0.09057997211411,0.291554285242291,-0.0469287684472774,0.778123674921047,2.65035806564147,0.259821498958894
"ABCA2",-0.433953530370909,0.225730675957729,-0.576404618626964,-0.713202885920478,0.214425034032645,0.34726632665238,-0.800256328743623,0.289607552834452,-1.4175443778532,3.74348116094754,-0.416429785387029,-1.17051610179012,-0.814953663246232,-0.438475787140942,-1.02693444934155,0.761052821110445,0.525330186972449,-1.05124157948048,-0.145659661281273,-0.900876541876868,-0.675328985471447,0.58355424288663,-0.346900087547764,0.664389582650979,-0.0280809852604017,0.715264971313856,-0.442432761814722,-0.986799420507505,-0.863567923524092,0.199727699530036,-0.535139025600409,0.0923241012417405,-0.274543979227228,-0.695679140936598,-1.0868543515445,-0.444128608103484,0.463149156384488,-0.712637603824224,-0.605234005535928,-0.79177709729981
"ABCA3",0.597253235811766,-0.0948730816120583,0.520531686474691,-1.48810377010554,1.20694469703299,0.77599812203325,-0.356869010731219,2.13739752941879,1.50730140082069,-0.20832303222752,0.0634671372325429,-0.582136538571992,0.328727813132004,-0.753535744537797,-0.19281548502109,-0.659674274604142,0.0797908711340482,-0.127520549415069,-0.134866229670746,0.212829302431317,-1.02777447408309,0.56215720792353,1.47302155962753,0.533590673595896,0.571951448264433,-0.0924245215268329,-0.0263133992257362,0.178549461238155,-1.71337129794631,-0.523371096526572,0.329543999827079,0.913117486805894,-0.382170798278552,-0.722520650124937,-1.53054547824945,-0.824543987009345,0.900058499684689,-2.10840565836274,-0.453179040750099,-2.01372800173401
"ABCA4",-0.380868509005263,-0.786025981704291,-0.848357900581065,0.0139003105476373,-0.245816018105586,-0.245816018105586,-0.837969247434936,-0.495143693612681,-0.432811774735907,-1.16001749496493,0.273616639200861,-0.453589081028165,-0.837969247434936,-1.11846288238042,-0.723694062827518,0.387891823808279,0.232062026616345,0.252839332908603,-0.619807531366228,-0.391257162151392,-0.547086959343326,-0.00687699574462054,1.96696710201988,-0.328925243274618,-0.869135206873323,-0.59903022507397,1.4371457915673,1.31248195381376,1.44753444471343,-1.28468133271848,0.356725864369893,0.419057783246666,-0.754860022265905,0.263227986054732,1.23976138179085,0.346337211223763,0.387891823808279,1.28131599437537,-0.318536590128489,0.959267746845371
"ABCA5",1.01375488484993,0.183089291365205,-0.791789078766176,1.05701871784392,-0.483173736742335,-1.59938062798744,-0.760062267903909,-1.03118228799962,-0.835052911760172,-0.428372881616609,0.488820377856107,1.39447661519709,-1.39171422961625,0.318649301413053,0.872426363736202,0.119635669640671,0.110982903041872,-0.0188085959401161,-0.148600094922104,0.413829733999844,0.909921685664338,0.356144623341189,-1.04271931013135,0.0821403477125442,-1.37440869641865,-0.664881835317118,-0.96196015520923,-0.488942247808204,1.03971318464633,0.494588888921976,-0.134178817257436,0.45420931146091,0.725329331556616,1.61944854676587,0.909921685664338,1.20988426108937,-0.160137117053834,2.61740096116071,1.43774044819109,3.39614995505264
"ABCA6",0.175691146803411,-0.199066363760088,-0.627360661546944,-0.52028708710023,3.08809237175403,2.15655227406762,1.29996367849391,0.0900322872460399,0.871669380707053,-1.77304790812679,-0.434628227542859,-0.734434235993659,-0.809385738106358,-0.359676725430159,0.571863372256253,1.36420782316194,-1.19485060611453,-0.755848950883001,-1.18414324866986,-0.488165014766216,-0.370384082874831,-0.573823874323587,2.64909071652251,-0.605945946657602,-0.638068018991616,-0.263310508428117,-0.402506155208845,-0.841507810440373,-0.466750299876873,-0.338262010540816,1.09652388704515,0.111447002135383,-0.980703457221101,1.12864595937917,0.379130938252168,1.05369445726647,-0.284725223317459,2.29574792084835,-1.15202117633584,0.582570729700925
"ABCA7",0.072389936149917,0.386149804753191,0.251681289637502,1.14813805707543,0.699909673356465,-0.271251824701288,-0.734421154544216,0.0275670977780207,0.0425080439019861,-0.809125885164043,1.04355143420767,0.326386020257329,-0.00231479446991017,0.0425080439019861,0.759673457852327,4.47996904271972,0.490736427620949,-0.286192770825253,0.595323050488707,0.132153720645779,0.864260080720085,0.475795481496984,0.19191750514164,-0.301133716949219,-0.779243992916112,-1.72052359872593,-1.10794480764335,-0.644775477800424,-2.45262995880024,0.221799397389571,-0.33101560919715,0.236740343513537,0.595323050488707,1.01366954195974,-0.719480208420251,0.610263996612672,-0.779243992916112,-0.585011693304562,-0.928653454155767,-0.988417238651629
"ABCA8",-0.793923370261828,-0.274242587902111,0.57896466671832,-0.406101890888905,-1.28774938733002,-0.331984897053191,-0.941295532423539,1.47957232437322,0.220445254675795,2.29055012901749,-0.62759104688633,-0.535375717346546,-0.895618780408505,0.0317054680476393,-0.830120041669967,-0.0251750155937227,-0.519862858171629,-0.749108443756512,-0.489698965331513,-1.04816189562852,-0.682747879508257,-0.216500278751032,-0.962841170166479,-0.165652573677693,-0.406963716398623,0.82717041351699,-0.582776120381014,-0.577605167322709,-0.319057514407427,-0.647413033609835,-0.596565328536496,-0.519862858171629,-0.656031288707011,-0.540546670404852,-0.108772090036331,-0.405240065379187,-0.512968254093888,0.607404908539001,-0.857698457980931,-0.208743849163573
"ABCB1",0.120723717700151,-0.396422858596034,0.0950800858176959,0.875073888909049,-1.08025304212818,-1.08452698077525,-1.06529425686341,-0.0694665520947267,-0.120753815859637,0.165600073494448,-0.0438229202122711,-0.595161005685063,0.186969766729828,-0.72337916509734,-0.105795030594872,0.092943116494158,-0.789625214127017,-0.426340429125565,-0.40069679724311,-0.321628932272205,-0.646448269449974,-0.0630556441241129,-0.150671386389169,-0.57806525109676,-0.488312539508166,0.513926073231135,-0.40069679724311,0.646418171290488,-0.644311300126436,-0.834501569921314,-0.0374120122416573,-0.449847091684482,-0.930665189480522,-0.890062772333301,0.860115103644283,-0.0117683803592018,-0.229739251360073,-0.197684711507004,-0.550284649890766,-0.1805889569187
