"symbol","R1_P1_T6","R1_P1_T8","R1_P1_T10","R1_P1_T12","R1_P1_T14","R1_P1_T16","R1_P1_T18","R1_P1_T20","R1_P1_T22","R2_P1_T6","R2_P1_T8","R2_P1_T10","R2_P1_T12","R2_P1_T14","R2_P1_T16","R2_P1_T18","R2_P1_T20","R2_P1_T22"
"gene10",0.377514546557871,0.71086123186462,1.03836504919094,0.621824168942533,-0.132115348872994,-0.337516972976262,-0.897037226384242,-0.84274693888206,-0.76660243029435,0.813202753532225,0.627443019899009,1.1936717783036,1.07849867473385,0.508702774614559,-0.636853173587824,-0.506891012088183,-0.798239682491959,-1.21364919717502
"gene11",0.227853580471842,0.574781489161903,0.678446631250625,0.28568136248521,-0.137761900059061,0.0145937094464035,-0.556817915222107,-0.822442080471829,-0.232186588220441,0.61378576161811,-0.000970003112290452,0.180239086822136,0.374894609326043,-0.101660440919793,-0.660830209358907,-0.597569860311847,-0.60716559756537,-0.012276277474001
"gene12",0.314879852283284,0.439181420152016,0.0878995258321789,-0.0155131212417221,-0.198855308607418,-0.472522355708203,-0.528034836469822,-0.457201318612454,-0.280957508393164,0.581328420009009,0.333095223658431,0.225131281337818,0.0815351721377114,-0.122268125161731,-0.324486961355886,-0.558368134248265,-0.646049610950315,-0.185638496138492
"gene13",-0.994595845543256,-0.718373183700966,-0.0338760157734751,0.499778804224971,0.165770652866294,1.10045957848444,1.02600477448979,0.261643725193392,0.0682169721076824,-0.643176590918598,0.0991840983260434,-0.480095224234975,0.91646343216212,-0.280413393112613,0.851546313994737,1.04919506038345,0.742590109437419,0.463058578491836
"gene14",0.0769826567985314,-0.363994941886793,-0.302857457384806,-0.948482779065717,-0.879162507341315,-0.657177439618315,-0.0356121747249876,0.230538902422697,0.418623231833708,0.348676835956138,-0.266956138088511,-0.722385138643231,-0.874968738539139,-0.702294765781078,-0.499067799234582,0.114293187675672,0.437882992262945,0.978256812777518
"gene15",-0.638455997412639,-0.623560222045948,-0.877960456007812,-0.353715775658714,0.0511130745757087,-0.207120575887909,0.279134088707122,0.599390913877795,0.665889957754126,-0.643355198741288,-0.631427836452021,-0.354776935218695,-0.572441767213486,0.0632541325354779,0.398890397252155,0.428920151719082,0.73490342427485,0.586983335163176
"gene16",0.0161835399095121,-0.134978199568676,-0.418111209696709,-0.652614987003809,-0.448794937200449,-0.468230705697887,-0.158005046645071,0.273513372998577,0.390095993454659,0.314639710520794,-0.158643794588405,-0.433714548743313,-0.6825037291521,-0.451253697629916,-0.439697359636542,-0.0922094614019449,0.0245559614278693,0.335251901648428
"gene17",0.00110565618814021,0.596399864948606,0.736565438320604,0.464918970275414,0.523742697209513,0.0828499001375165,0.0238916776191948,-0.28593190786362,-0.863626262243372,0.17449149497297,0.412992599960041,0.707232006343919,0.549111473185066,0.659685388587781,0.318434052121152,-0.111016291264162,-0.691456398558673,-0.693769067320944
"gene18",-0.710187210794879,-0.861093946304139,-1.0850506867998,-1.01148807080344,-0.408906295878473,0.146447659093181,0.334075134182304,0.455207739490538,1.12382795098195,-0.274133508444861,-1.07727302169259,-1.22314448320697,-0.911732375727442,-0.566042138262498,-0.242951454999384,0.73988499646004,0.93024668696466,0.765600949687547
"gene19",-0.348368605632593,0.884436803175151,1.73466752031876,0.354898091906853,0.365858278688412,-0.615720468164904,-0.649105174881175,-0.917605455877239,-1.5958565974206,0.408814523208467,1.68044803749153,1.07764444185744,0.451773704541253,0.76711210301089,-0.595739820278898,-0.638567810744403,-1.96315073812844,-1.08234834772217
"gene20",-0.524423901843119,-0.373618304079485,-0.234307956181391,0.477716879611607,0.745053395138002,1.41027883564894,0.575488694485041,0.503038980725278,-0.232679615942637,-0.653952144362743,-0.304963136337656,0.206928027370291,-0.484656191688058,-0.140031904810517,0.722932147227424,0.576918987277754,0.148620132182071,-0.632475287519196
"gene21",-0.80672387359648,-0.89322863629902,-0.637970941647575,-0.148705637724304,0.265463918213507,0.79462636316454,1.29939483806863,1.05050843584502,0.304224717689523,-0.967127638557797,-0.478985327166132,-0.941977107612031,-0.706766976218259,0.205562119591178,0.402841944941692,0.592404417202027,0.892125929602754,0.683827505665111
"gene22",-0.295353584955707,-0.207670184815713,-0.603671151292164,-0.815495602091207,-0.128680567583544,-0.289552533527366,0.141389900357893,0.32054427526929,0.623016666394162,-0.210165961726044,-0.829496301338023,-0.280317166841427,-0.45406164100958,0.19112881753142,0.256904949223845,0.604680569624666,0.487761516241196,0.620002521793546
"gene23",0.636554622593921,0.81088117681063,0.248002026601694,0.212424524621832,0.0660289090762707,-0.77127915345199,-0.729676323969402,-0.330507421692585,-0.280445442938874,0.415037339616283,0.763783952072614,0.544815525077477,0.302050281110424,-0.438209281501787,-0.587160640607039,-0.561379101988427,-0.374795174113806,-0.532025958552308
"gene24",1.18544759586633,1.03365015255317,0.380887621273273,0.0954247662359532,-0.509270655208983,-1.23074908714593,-0.968886302874995,-0.0753696635314156,-0.450034179361395,0.728353954853584,0.820154983271865,0.542247119564705,-0.0612337246030236,-0.212756992878829,-0.952995335283997,-1.49558406151725,-1.47767623518632,-0.474678429950784
"gene25",-0.902293015989806,-0.556379598215892,-0.615793920449096,-0.568007562845827,-0.232011594825751,0.388729218150587,0.403410826875414,1.15421781821723,0.874098230310783,-0.564531038834476,-0.835669463355729,-0.74208357679955,-0.782948936061511,-0.550684298444621,0.248750732601002,0.416045536149603,0.942369644021532,0.755153512893536
"gene26",0.50885449007033,0.811350507319277,1.17843179584479,0.311388914145016,-0.124849138844886,-0.614252409255638,-0.825304971230573,-0.631280923752984,-0.7008958536235,0.391007326102457,1.48210391516391,0.569395281291157,0.277863210145184,0.281102988267476,-0.692669733300239,-0.533727131045356,-1.00623473749127,-0.945689197737815
"gene27",-0.611147908644171,-0.36831932712866,-0.628333995303923,0.0760025893293918,0.494455752813686,0.175887213098052,0.508331377381165,0.728547673864936,0.36331280331543,-0.628713258403664,-0.34214345068227,-0.500923717782186,0.160113596181249,0.949059364430159,0.00469598111469816,0.785779351862429,0.573890869385369,0.904855937251712
"gene28",0.31804327888562,0.469873335335017,0.41393147421467,0.558094256929641,0.520151750684609,0.00879687325797179,-0.161903429201774,-0.0925935315680349,-0.383042105012332,0.0338685549273275,0.436767179338692,0.570601390030146,0.321959955027307,0.082191398465406,0.396396187278939,-0.037673400769459,-0.257247923709925,-0.355052411803829
"gene29",0.661039627188896,0.961863711667588,0.928353992235265,-0.105795295024405,0.348213916302598,-0.0870750438518277,-0.76069763174905,-0.850030938891948,-0.665995479504878,0.262456180530239,0.754796823851819,0.630330309236619,0.525265750080456,0.51514485347307,-0.0416976784484492,-0.292292302615888,-0.608123769636202,-0.750408141825215
"gene30",0.491114040375711,0.246422034923071,-0.0207424707952971,-0.892337988612417,-0.562136939063895,-0.440276013995134,-1.12348929701849,-0.586214841334885,-0.22297140936795,-0.0430200914257578,0.0014456097570883,0.510050172345325,-0.524170119674734,-0.482713732184342,-0.517427834521736,-0.851485919031473,-0.602404530516035,0.0325103110488622
"gene31",0.519019362805384,0.313795218014352,-0.210999251428107,-0.405710472191941,-0.410142207497528,-0.941232908079452,-0.574921506648847,-0.353064447660614,0.0058106435878497,0.106208675606343,0.527988476231738,-0.00823126293928327,-0.157815803306417,-0.435213320599071,-0.504534064699231,-0.497066363598051,-0.283137649472333,-0.244888048255239
"gene32",-0.569976064892895,0.0988104951158518,-0.671500432795285,-0.996170485279584,-0.537941152552991,0.0377739945702931,0.687734869437267,1.19571666960588,1.10670582733155,-0.360504841978262,-0.274762149036912,-1.05122598976719,-0.356738890730589,-0.0569308635079098,-0.171631840286043,0.78283311290838,1.10163334013728,0.96191106590063
"gene33",1.14850413613447,0.361632153007744,0.952663879934133,0.452308236110697,-0.616144728503151,-0.157985813784469,-0.125472716842137,-0.673220646149508,-0.791362183713595,0.959785752230675,1.18765775938192,1.18178831706448,0.294407353704279,0.563860380703126,-0.314211414557488,0.443084639425624,-0.612229784586307,-0.618563918576483
"gene34",-0.705503048225282,-0.413546729277271,-0.757047564216567,-0.726838445267979,-0.521415345676928,0.454250196845094,0.53497274526296,0.537905304032184,0.324575428052659,-0.903626200296905,-0.70508837763033,-0.694254252163533,-0.25039701723151,0.50748853669188,0.613709837087072,1.07473375869296,0.972494376054905,1.05199579081632
"gene35",-0.525908996361395,-0.555374952956141,-0.135456501107354,0.0368291220556397,0.235967959279254,0.468960173002556,0.551231280007038,0.591060805852781,0.327991363513928,-0.516746416326384,-0.268923103608542,-0.143753928983069,0.116961461708954,0.247287150560133,0.435502165234681,0.5712643133282,0.348797203487115,0.136601441227684
"gene36",-0.154435754346543,-0.714862168553957,-0.654007497228732,-0.456368840381786,-0.631798760058866,-0.702120900435771,0.265563738210577,0.369994108200847,0.348257117672236,-0.0781303988943988,-0.66724260989349,-0.677153690434606,-1.13913722730066,-0.751843218346645,-0.399025778113061,0.272173010251728,0.814258270136852,1.10661810468269
"gene37",0.34555151329549,-0.0777742024331822,0.0763261714624477,-0.0631939290515066,-0.744627291327528,-0.753476558246206,-0.668430878709396,-0.165562875024279,0.405574618234421,1.30584720598836,0.145286121386055,0.0122243078333467,-0.354155626788977,-1.01509962440274,-1.13511729603017,-0.994084911156141,-0.143276683388084,0.635872349181465
"gene38",-0.824744575327664,-1.15761988880463,-0.985949005486046,-1.2072238640809,-0.76632337010631,-0.463419100732562,-0.00967170955979396,0.750485257014724,0.913729109394595,-0.683076954927754,-0.912539039005162,-1.10392160843004,-0.901200100352,-0.4381669422957,-0.637760468695789,0.452482717385754,0.999970820298206,0.808869955258184
"gene39",-0.166525253752959,-0.482480957689141,-0.6330070352364,-0.638740013371922,-1.21610638962177,-0.128494520670214,-0.134116318762365,0.205888371130572,1.36285735592896,0.353643439192146,-1.2340457228575,-0.476608255879077,-0.793505891254014,-0.278630617719325,-0.287870138657497,0.360230700347939,1.15483044142181,1.09848357117793
"gene40",-0.490604491950066,-0.611753931721274,-0.998549551155117,-0.143263015137392,-0.219808992605569,0.162951182972334,0.621193747459223,0.891555368581166,1.1397014082106,-0.3471960099029,-1.02343034202688,-0.861636633315275,-0.241161042887714,-0.682900130652476,0.584938357995944,0.569238270342844,0.850778894933883,1.00544047364434
"gene41",-0.28904675098051,-0.667109821307178,-0.534328871544019,-0.642813637233682,-0.586576286641,0.353939393681378,0.498635286316402,0.748788168708566,0.666739182285519,-0.164035754648981,-0.722091938134504,-0.78391207898289,-0.499590286413995,-0.587693310281645,-0.204188337759399,0.316564774817239,0.742377456319659,0.536325397379193
"gene42",0.9406381113903,0.267569563672743,0.00123073113512095,-0.154732954120102,-0.440127469652819,-0.701774351001523,-1.05494000814179,-0.870916912235667,0.306885850780159,0.996887513443166,0.123765868487075,0.129241804986659,-0.154135281692183,-1.06974007986324,-1.10652873643275,-0.806690439660487,-0.843632730495643,-0.117172736952781
"gene43",-0.401235854473454,-0.6821810721192,-0.837698539297129,-0.960272276113327,-0.739071328968644,-0.17510035559148,0.345964319791862,0.322059339336256,0.759328073784262,-0.107999483794543,-0.626641323367222,-0.923208443470084,-0.905007049962398,-0.568223568614598,-0.107025805320042,0.790258930629194,1.30833435641445,0.69941085980482
"gene44",-0.401789507632332,-0.467109486396664,-0.47176895853966,-0.827810910056617,-0.25672931043151,0.0327807979938681,0.222931148476331,0.722376405763357,0.621473437328401,-0.12815088324756,-0.678580086446922,-1.12945453924294,-0.766449286132623,-0.319411607385169,-0.216582920532808,0.275341742744449,0.721489152464285,0.75612756769396
"gene45",0.666266510155423,0.375325965453041,0.949685364024664,0.477324392687159,0.121428644351735,-0.0909665291215059,-0.188926936769713,-0.509022583937318,-0.87874572738741,0.812429131079413,1.11186015648388,0.575139987361573,0.556080613597429,0.372200623072313,-0.259162930076845,-0.151200459464963,-0.91785398970145,-0.66791158610723
"gene46",0.603926300377433,0.622091622625683,0.37282749368563,0.0190816053659882,-0.342484203442888,-0.469295074401422,-0.99249947166856,-0.620202381003655,-0.364189013639595,0.631768998532055,0.552550364611836,0.422274671604761,0.195511569878409,-0.160610064612383,-0.660624765183509,-0.398508898143307,-0.459375649882111,-0.264168186466154
"gene47",-0.543632013243056,-0.35391528382464,0.0777288162855559,0.500002702424224,0.863731559084294,0.608569708891829,0.736814885122354,0.427689852389584,-0.140302263996147,-0.954225312476183,-0.827060371642272,-0.0191983695475315,0.397826141744477,0.976580592799036,1.04067202901845,1.10502092572989,0.385092096328887,-0.00461818446102782
"gene48",0.815519157069934,0.407562808932344,0.0718806633838448,-0.324119986322641,-0.675742118546746,-0.752135138028653,-0.754202447186292,-0.688156740742615,-0.0255570456148405,0.846006751466487,0.584157891138332,0.015637178658193,-0.257709008560641,-0.709310119144472,-1.06959267808476,-0.628522406514559,-0.00709070485339225,0.117974407518532
"gene49",1.24910112273475,0.261832837291136,-0.0868718088545853,-0.757131870554597,-0.652167878980593,-1.43252428017546,-0.666746643689504,-0.330617671429878,0.762329294724807,0.849469529287645,-0.050401061579312,-0.621392073635283,-0.567932855568333,-0.614066212377971,-1.12966261407725,-1.03477122760611,-0.0802656585131846,-0.211182014168889
"gene50",-0.495589146611571,-0.254878288085587,-0.0490143927658052,0.42242904899013,1.15237395081022,0.965142009348214,0.809565640160128,0.494192259580566,0.205253165498066,-0.304425029675544,0.117899818333142,0.302997114854847,0.922263413663641,1.03658110052344,0.737031905015987,0.849175197397736,0.342967943703537,-0.398246480604877
"gene51",0.451056824239436,0.639275712029465,0.477923773418012,0.982365385082038,0.282289041599691,-0.129059698759247,-0.247973067785312,-0.588953932072034,-0.747181289263012,0.500873117318145,0.719301525886437,1.17237894710036,0.630145700997603,0.527136438276655,-0.0872193447987547,-0.464360754886699,-0.724426305405021,-0.875874356767636
"gene52",-0.342424912488459,0.533597846852656,0.439776377430271,0.630350160945107,0.483221817588871,0.446324680430127,0.244854942289187,0.224046003047626,-0.0111891856694766,-0.212665754953741,0.0642815598716589,0.243291049677683,0.85830472978125,0.72815878317838,0.320315185722349,0.21649056325095,-0.322109563718541,0.147443827081668
"gene53",-0.164655770273114,-0.529885126926941,-1.00142497220286,-0.910046484268414,-0.660172890679747,-0.289290136376641,0.443689727938157,0.769072566162647,0.822264544643247,-0.351607507986524,-0.319723050524242,-1.06926173711857,-0.523535157325544,-0.239850771993977,-0.00353990095625759,0.414894622248699,0.641745986046177,0.622602850939914
"gene54",-0.466159938829926,-0.662805926320928,-0.0950015126348472,0.0491912404242599,0.694172188578308,1.13108474640636,0.712853422869102,0.634727833990091,0.0195909487928959,-0.836180538794904,-0.559272143335352,0.00926203406095533,0.362360028223824,0.874512794918879,1.02775737371524,0.795922098409048,0.42749241158438,-0.0940495259662826
"gene55",-1.37600496923704,-0.539492489191904,-1.16217364054478,-0.777296894106862,-0.392036121101984,0.683180329928659,0.834787216681679,1.02762335701584,0.882496954330088,-0.765823516234516,-0.880081568998169,-0.859137254533684,-0.764428225119655,-0.23520794759725,-0.141232808491914,0.60057573191894,1.49558006580344,1.0487706343088
"gene56",-0.86020784003791,-0.844248985277921,0.185305685538335,0.121018347787083,0.542471812417084,0.333418830735616,0.723450987371729,0.500614825126821,-0.0811013993053001,-0.656050740308308,-0.822430718625172,-0.333172144103552,0.0228654172793874,0.955413792645527,1.09180992243702,1.12050928330284,0.479218092706643,1.01890490926598
"gene57",-0.0287805168811147,0.22419791862066,0.773397748744866,0.742857305982637,0.474674108047482,0.0938936232311677,-0.272112490743192,-0.425831639312017,-0.573718785406761,0.153294641879398,0.708052287282408,0.367184185324837,0.448988318549155,0.186072741007474,0.27303100093709,0.12671580135065,-0.447437441663673,-0.518740595605466
"gene58",-0.535305764009038,-0.520935664361891,-0.328067698368794,0.055967500502612,0.243734450530591,0.271102350623951,0.506333444041418,0.538042943112316,0.363964258822305,-0.500814181479331,-0.392293779462517,-0.492368015531031,0.0450242156245963,0.149300439967314,0.439577262930987,0.591038632710092,0.411772582762809,0.0825189488921501
"gene59",-0.74186181647287,-0.317031420041617,-0.0759806744081199,0.614335987755522,0.741305507916631,0.524500531464968,0.896029938111714,0.184815149359857,-0.327359245881881,-0.852923925794645,-0.710643929059377,0.000261001512526123,0.656992316911968,0.82985010557414,0.927745257864696,0.830104161630685,0.418722564334909,0.357651121181331
"gene60",0.230399300964425,-0.591857610515997,-0.807248711881615,-1.05727521342692,-0.638763103249994,-0.702981475845892,-0.156140534371377,0.771045311951882,0.708161185470217,-0.12607221607904,-0.333160731519461,-1.09445866329423,-0.614953591628161,-0.776080449747411,-0.955600764299744,0.157449752345046,0.695110459843388,0.733306897445214
"gene61",0.719319394888131,0.508228769918509,0.211609385492052,-0.0271729555143339,-0.253814976917438,-0.341523311713085,-0.519872294493416,-0.542641633282106,0.0790795592601984,0.55792533804447,0.304401157988163,-0.0791488683081512,-0.0534281893420775,-0.66654301537813,-0.43391620329596,-0.582575473447721,-0.365581936649281,-0.252443612873469
"gene62",-0.46180906172341,-0.561573248351726,-0.545315170435999,-0.969703639399701,-0.250216598877431,0.201991920544995,0.353158513965489,0.574061664406788,0.698157018325546,-0.719764155037182,-0.779050004369033,-0.932457094177286,-0.793349400116816,-0.250504003080997,0.099987987835721,0.876737147655398,0.606185048287763,0.960030387066902
"gene63",-0.588904357673382,-0.295902650951615,0.974871586947903,0.857755086343845,1.36718562283862,0.859648156997983,1.32484924938386,-0.113763836782888,0.0790562132418519,-0.613349921596101,0.561432917349977,0.154156234606016,1.01674131405523,0.514772472408164,1.24173589034057,1.08449830655642,1.06904066577621,0.61675030987814
"gene64",-0.0439122897669226,-0.284796343964928,-0.54468497581093,-1.0913420382366,-0.708874083849535,-0.851183930234413,0.0777653057413994,0.0961968462468096,0.407435455447417,0.448788937054995,-0.164046049655972,-0.494993711468897,-0.779853011099152,-1.07716962708353,-0.401505525963988,-0.336485261244744,-0.202669062682545,0.350537555065218
"gene65",-0.974573194923686,-0.303353793603925,-0.46205727466537,0.465356980192518,0.925947876429531,1.0213154174093,0.484188545809755,0.365205915062057,-0.0279656267633204,-0.857935201857246,-0.199139522281159,0.00896652900119352,0.0105560208557408,0.804703617088565,0.836344047115663,0.929116937941849,0.625520053487086,-0.0494402695992444
"gene66",0.760973942537038,0.708989382478208,0.385510979609469,-0.0966529939820309,-0.133421141279037,-0.260504175377576,-0.357577669266727,-0.510203259517029,-0.483580765068473,0.699444065910794,0.506160023530465,0.339927836672022,0.601431048634054,-0.0546069986206351,-0.520789490044876,-0.557876768584209,-0.817058739613019,-0.529236560748794
"gene67",-0.613817283771447,-0.426681079236584,-0.0882528068579498,0.502411404565282,0.486527439597583,0.700737347679568,0.708996167125329,0.351478557813816,0.208650143788304,-0.849773894913961,-0.572080200349503,-0.249172372564204,0.307110162195723,0.824660660932893,1.15343943437999,0.723544897624609,0.561378332573391,-0.038787274385516
"gene68",0.648518188623248,0.729247910896835,1.17784303957512,0.505565541578888,0.0291980901325097,-0.216375935663898,-0.709344175145062,-0.67122290602548,-0.824561002688052,1.18975483774001,1.06186772057208,0.922936452863703,1.02438647115069,0.139527358825422,-0.274167151293489,-0.886928727481567,-1.24893255121744,-1.09664709020643
"gene69",-0.357890331652241,-0.297573841703657,-0.543518659752265,-0.839866134819354,-0.739425504103906,-0.452619715948855,-0.11306536324661,0.563177814225266,0.755577469848767,-0.141444113756868,-0.628117419998514,-1.07506457481343,-0.759656054153094,-0.608221350683163,-0.268917189923286,-0.178265190269631,0.462746200589614,0.589884547319765
"gene70",-0.611478266294932,-0.111954796408657,0.418523599940141,0.0689683248590289,-0.121968399056901,0.963318891887541,0.431248537692101,0.250200438149633,-0.219984486026848,-0.287434770507763,-0.159545270378064,-0.547271462664883,0.29268299584034,0.706577565984344,0.569386589314134,0.805979614827071,0.157603240984167,0.0316063746353686
"gene71",-0.00402305994674192,-0.574843683754788,-0.374653847988064,-0.609891220027254,-0.472528718452102,-0.248745100738592,0.138347799867368,0.3943096967124,0.5758147792829,-0.105934216035437,-0.450023634166986,-0.533630083905739,-0.599001818591394,-0.490645963886887,-0.137177023312205,0.193544339125248,0.336055400243256,0.753039660559158
"gene72",-0.0452504317179227,-0.0163180379023959,-0.492655905001639,-0.408385832063567,-0.749062810969585,-0.627129746986704,-0.222672582133451,0.327115595792393,0.619691997704568,0.383996130148032,0.110619299689649,-0.369613391265852,-0.777951945704735,-0.644170425508652,-0.587047952101854,-0.233396267654883,0.24588778987229,0.797652964849819
"gene73",-0.788611902316118,-0.660194844778968,-0.270917891018803,0.327831104758345,0.22373030960324,0.482888602809588,0.73173979094018,0.715595280904119,0.253497408210409,-0.43655369276007,-0.334562275639086,-0.193026508747929,-0.301193606585577,0.157594047889365,0.663154114781231,0.551423623702959,0.619390668561065,0.105523909753312
"gene74",0.753834051551133,0.46812388107316,0.159339315713507,-0.868530325784353,-0.811876746168197,-0.928970857051545,-0.554517987401858,-0.5820591419597,-0.0686293744719539,0.845496250074306,0.509177081281809,-0.0531873853926433,-0.612355737340303,-0.922726764825333,-0.836961830668717,-0.740122710076768,-0.328925597787548,0.146266098808905
"gene75",-0.469131500705863,-0.676757989565388,-0.251662175905679,-0.262189126928566,-0.243821137056582,-0.0743261347337507,0.316673080436965,0.670982360219927,0.527641190887199,-0.0587126274403212,-0.566236302311674,-0.549452564207324,-0.0471132053289036,-0.561453381145034,-0.0370571052305606,0.450221027914249,0.308824971480122,0.803745331147542
"gene76",-0.570316239389744,-0.822505428206449,-0.699296711565058,-0.3120152361148,-0.351527761869982,0.177639841667806,0.0261322545633398,0.808075711452452,0.626440221294126,-0.78800603957353,-1.02093896674244,-0.586258399383376,-0.317633140744776,0.145740845464586,-0.225250952313213,0.510298176013944,0.711196973823563,0.62275909564892
"gene77",-0.491464542715441,0.0797017252982576,-0.0448652577375319,0.0854356579522134,0.435436366161508,0.392547376616421,0.792893931313508,0.551895254740365,0.184229518992164,-0.631621581797202,-0.431954582035262,-0.190009954529196,-0.199428016096218,-0.11702400251464,0.730962881952497,0.634534818976213,0.258472702141513,0.101742087323839
"gene78",-0.726007686906885,-0.450475096417108,-0.500882173530561,-0.204586678072059,0.285354608362347,0.539790965495371,0.564183918314353,0.492810865603545,0.482489247428927,-0.572968576567515,-0.555350208967174,-0.194400531700941,0.0748735357991242,0.578353121579267,0.260932183455825,0.654335080572011,0.47559882021438,0.336954016601717
"gene79",0.732501848651154,0.209614426107794,0.0639038154604169,-0.423765603224383,-0.521653007887871,-0.754123902839516,-0.52432279267325,-0.204899866500116,0.0774947690346792,0.206738854462447,0.0634102473181592,0.0036776916615117,-0.124057333663618,-0.544168547043368,-0.742794123108386,-0.51844431359333,-0.500154579815485,0.219866677853632
"gene80",-0.32030374325316,-0.409579716770997,-0.822082722096334,-0.702294060144065,-0.710087127094212,-0.57254522780224,-0.0715617663034579,0.597678137326474,0.839598965410744,-0.399694688309373,-0.383729516082138,-0.739693876726932,-0.515486294252366,-0.931066881329436,-0.503637050711724,-0.112014743879446,0.765118714866238,0.879771399040061
"gene81",-0.194772121808441,-0.61424254110697,-0.569173557589483,-0.617479616321519,-0.754227835487122,-0.385971894852295,0.0838429576237255,0.479613944256616,0.61189262536206,0.13559214863338,-0.493062140545276,-0.572422178901781,-0.843870608072497,-0.708126260876524,-0.632366130585934,0.168396302250272,0.548077147778461,0.436461699429357
"gene82",-0.205006757413357,-0.425403976805757,-0.517938517295558,-0.677553706893008,-0.356538244291372,-0.0448712387095031,0.185982953940363,0.204880785942508,0.701588800050367,-0.216454861095763,-0.343730054916125,-0.90217410616445,-0.739988310237238,-0.538048892981862,0.0240464156208593,0.204626088428315,0.449786303468848,0.776125346710281
"gene83",-0.837207858014132,-0.727762654717665,-0.811626241887389,-0.942110589166712,0.185012734021571,0.133789216364954,0.379068810543925,0.818401171513243,1.28240157656065,-0.727126721491323,-1.06506883184137,-0.684832075212883,-0.777307904075498,0.101227508056813,-0.146149564432659,0.728672682241268,0.615316711869385,0.973975373373538
"gene84",0.2664066323712,-0.0787934771595298,-0.114024098361075,-0.368037367722638,-0.778063587246831,-0.550334251320141,-0.104588961031084,-0.0299005565415749,-0.111316929956901,0.659303846707102,0.165922989312262,-0.475658656447348,-0.748110746203146,-1.11060450608755,-0.430395456783303,-0.276665638542962,-0.0562678231587302,0.266218625947118
